datetime,symbol,high,low,open,close,volume,trend_macd,trend_macd_signal,trend_adx,trend_cci,momentum_rsi,momentum_stoch,momentum_stoch_signal,momentum_uo,momentum_wr,momentum_ao,Prediction
2/6/2024 18:15,FX:EURJPY,159.014,158.988,159.013,158.989,276,-0.016088414,-0.008580247,20.60864425,-90.59652742,43.62305077,47.02702703,43.15343601,51.21724738,-52.97297297,-0.049976471,SELL
2/6/2024 18:20,FX:EURJPY,158.998,158.959,158.989,158.965,330,-0.018743185,-0.010612834,21.58443154,-120.9619291,40.59162643,34.80662983,46.25224459,47.36159759,-65.19337017,-0.059994118,SELL
2/6/2024 18:25,FX:EURJPY,158.994,158.932,158.965,158.992,534,-0.018455689,-0.012181405,22.91392495,-109.8669263,45.20490411,51.42857143,44.42074276,52.02469294,-48.57142857,-0.060188235,BUY
2/6/2024 18:30,FX:EURJPY,159.009,158.987,158.992,159.007,520,-0.016823541,-0.013109832,23.63580534,-47.27744756,47.63763123,60,48.74506709,55.87469086,-40,-0.048370588,BUY
2/6/2024 18:35,FX:EURJPY,159.018,158.971,159.007,159.017,379,-0.01455535,-0.013398936,24.57184087,-38.26125089,49.25510587,65.71428571,59.04761905,65.07505437,-34.28571429,-0.045382353,BUY
2/6/2024 18:40,FX:EURJPY,159.042,159.004,159.017,159.032,282,-0.011415823,-0.013002313,24.63686923,20.08218966,51.66689236,81.25,68.98809524,67.52509909,-18.75,-0.041379412,BUY
2/6/2024 18:45,FX:EURJPY,159.037,158.999,159.032,159.015,321,-0.010182111,-0.012438273,24.79378961,5.246065451,48.83411666,70.625,72.5297619,61.91216789,-29.375,-0.033464706,SELL
2/6/2024 18:50,FX:EURJPY,159.025,158.999,159.015,159.02,203,-0.008700631,-0.011690744,24.93950139,6.851801434,49.70750778,73.75,75.20833333,66.38207661,-26.25,-0.023091176,BUY
2/6/2024 18:55,FX:EURJPY,159.026,158.991,159.02,159.012,447,-0.008078952,-0.010968386,25.24496541,-5.57153948,48.28725553,68.75,71.04166667,70.04382848,-31.25,-0.019917647,SELL
2/6/2024 19:00,FX:EURJPY,159.08,159.012,159.012,159.076,1131,-0.0023944,-0.009253589,23.76218939,109.9288493,58.50233644,97.75280899,80.08426966,70.76280222,-2.247191011,-0.009602941,BUY
2/6/2024 19:05,FX:EURJPY,159.113,159.066,159.076,159.088,1472,0.00304386,-0.006794099,22.57932817,177.3630343,60.09406028,88.15165877,84.88482259,67.92772703,-11.84834123,0.002241176,BUY
2/6/2024 19:10,FX:EURJPY,159.103,159.046,159.088,159.075,1118,0.00623288,-0.004188703,20.97311025,130.5826343,57.52005089,81.28078818,89.06175198,64.80007632,-18.71921182,0.012364706,SELL
2/6/2024 19:15,FX:EURJPY,159.125,159.075,159.075,159.089,1117,0.00977718,-0.001395526,20.00173716,153.6543871,59.5304237,81.34715026,83.59319907,59.89364868,-18.65284974,0.027861765,BUY
2/6/2024 19:20,FX:EURJPY,159.136,159.088,159.089,159.114,951,0.014436933,0.001770965,19.35522654,159.6159616,62.90632068,89.21568627,83.9478749,59.78389356,-10.78431373,0.046267647,BUY
2/6/2024 19:25,FX:EURJPY,159.114,159.074,159.114,159.106,606,0.017285038,0.00487378,18.35653773,119.7532931,61.14847471,85.29411765,85.28565139,61.63330679,-14.70588235,0.055,SELL
2/6/2024 19:30,FX:EURJPY,159.106,159.069,159.106,159.077,950,0.017006087,0.007300241,17.28643068,89.25435095,55.13398719,71.07843137,81.8627451,59.13323286,-28.92156863,0.054320588,SELL
2/6/2024 19:35,FX:EURJPY,159.098,159.052,159.077,159.084,1167,0.01715214,0.009270621,16.29009586,71.23253493,56.25252512,68.48484848,74.95246583,55.09117577,-31.51515152,0.055097059,BUY
2/6/2024 19:40,FX:EURJPY,159.089,159.046,159.084,159.077,843,0.016512698,0.010719036,15.53123609,53.23906901,54.7817251,64.24242424,67.9352347,56.88984704,-35.75757576,0.049552941,SELL
2/6/2024 19:45,FX:EURJPY,159.119,159.076,159.077,159.106,566,0.018136922,0.012202613,14.88367439,89.16731924,59.50553013,79.31034483,70.67920585,57.79698974,-20.68965517,0.046505882,BUY
2/6/2024 19:50,FX:EURJPY,159.153,159.058,159.106,159.06,1126,0.015533258,0.012868742,15.10349422,66.91016886,50.49463864,42.59259259,62.04845389,48.90079477,-57.40740741,0.047908824,SELL
2/6/2024 19:55,FX:EURJPY,159.097,159.048,159.06,159.075,1231,0.014512914,0.013197577,14.99189639,35.60492177,52.99428846,51.85185185,57.91826309,49.10659398,-48.14814815,0.044952941,BUY
2/6/2024 20:00,FX:EURJPY,159.087,159.051,159.075,159.073,840,0.013388566,0.013235774,14.88826984,25.30459231,52.61283456,50.61728395,48.35390947,47.6307146,-49.38271605,0.043576471,SELL
2/6/2024 20:05,FX:EURJPY,159.096,159.051,159.073,159.082,1137,0.013073039,0.013203227,15.02448872,31.01027057,54.21010992,49.64539007,50.70484196,50.98009606,-50.35460993,0.043232353,BUY
2/6/2024 20:10,FX:EURJPY,159.101,159.069,159.082,159.099,1086,0.014032976,0.013369177,15.28186464,56.61911149,57.14828938,49.53271028,49.93179477,51.19874843,-50.46728972,0.038761765,BUY
2/6/2024 20:15,FX:EURJPY,159.106,159.051,159.099,159.105,891,0.015103776,0.013716097,14.85429577,48.0215784,58.1685214,55.14018692,51.43942909,55.57009629,-44.85981308,0.032391176,BUY
2/6/2024 20:20,FX:EURJPY,159.129,159.089,159.105,159.104,998,0.015690827,0.014111043,15.09009203,102.3906889,57.92100708,54.20560748,52.95950156,53.46120538,-45.79439252,0.037911765,SELL
2/6/2024 20:25,FX:EURJPY,159.129,159.091,159.104,159.094,677,0.015174233,0.014323681,15.30904571,90.02647838,55.38310826,44.85981308,51.40186916,58.87126004,-55.14018692,0.043685294,SELL
2/6/2024 20:30,FX:EURJPY,159.099,159.066,159.094,159.08,731,0.01347976,0.014154897,14.58710494,-3.728479,51.95111969,31.77570093,43.61370717,57.73225179,-68.22429907,0.044205882,SELL
2/6/2024 20:35,FX:EURJPY,159.101,159.072,159.08,159.093,680,0.013035603,0.013931038,13.98008906,12.95641932,54.75487615,43.92523364,40.18691589,58.38294313,-56.07476636,0.043344118,BUY
2/6/2024 20:40,FX:EURJPY,159.101,159.057,159.093,159.063,1079,0.0101459,0.01317401,13.07903643,-88.13741278,47.82013299,15.88785047,30.52959502,52.95294645,-84.11214953,0.042561765,SELL
2/6/2024 20:45,FX:EURJPY,159.064,159.003,159.063,159.027,1544,0.00489447,0.011518102,13.75067111,-271.0884354,41.09417999,16,25.27102804,47.79496058,-84,0.027594118,SELL
2/6/2024 20:50,FX:EURJPY,159.07,159.01,159.027,159.068,1185,0.00399498,0.010013478,14.15581016,-156.6450817,49.76083486,43.33333333,25.07372793,49.1194457,-56.66666667,0.011608824,BUY
2/6/2024 20:55,FX:EURJPY,159.093,159.061,159.068,159.089,1271,0.004919938,0.00899477,13.73465778,-6.891025641,53.53193452,57.33333333,38.88888889,52.38436936,-42.66666667,0.006538235,BUY
2/6/2024 21:00,FX:EURJPY,159.128,159.089,159.089,159.106,1193,0.006944678,0.008584752,13.19083753,124.7654019,56.38601167,81.74603175,60.8042328,56.95449739,-18.25396825,0.007305882,BUY
2/6/2024 21:05,FX:EURJPY,159.131,159.094,159.106,159.127,1385,0.010127085,0.008893218,12.76708899,156.2666667,59.68045327,96.875,78.65145503,60.96445579,-3.125,0.010726471,BUY
2/6/2024 21:10,FX:EURJPY,159.168,159.099,159.127,159.158,911,0.014977949,0.010110164,13.29169524,212.3409669,64.00308624,93.93939394,90.85347523,64.10567591,-6.060606061,0.026167647,BUY
2/6/2024 21:15,FX:EURJPY,159.167,159.127,159.158,159.141,702,0.01725167,0.011538466,13.77882961,185.8069545,60.19204433,83.63636364,91.48358586,65.1481732,-16.36363636,0.042155882,SELL
2/6/2024 21:20,FX:EURJPY,159.177,159.14,159.141,159.161,1021,0.020431917,0.013317156,14.46873915,187.6193204,62.98453527,90.8045977,89.46011843,66.76768542,-9.195402299,0.053735294,BUY
2/6/2024 21:25,FX:EURJPY,159.173,159.143,159.161,159.167,927,0.023169353,0.015287595,15.10936944,158.8657751,63.80484576,94.25287356,89.56461163,63.74554324,-5.747126437,0.058826471,BUY
2/6/2024 21:30,FX:EURJPY,159.188,159.153,159.167,159.174,761,0.025608434,0.017351763,16.07357287,153.4291136,64.78535095,92.43243243,92.49663457,62.42205744,-7.567567568,0.066088235,BUY
2/6/2024 21:35,FX:EURJPY,159.191,159.172,159.174,159.188,655,0.028344371,0.019550285,17.04201734,152.8918803,66.72672701,98.40425532,95.02985377,66.47698665,-1.595744681,0.070879412,BUY
2/6/2024 21:40,FX:EURJPY,159.234,159.187,159.188,159.23,768,0.033515325,0.022343293,18.85209438,178.0499023,71.7571132,98.26839827,96.36836201,68.29045402,-1.731601732,0.077741176,BUY
2/6/2024 21:45,FX:EURJPY,159.292,159.23,159.23,159.278,903,0.041013762,0.026077387,21.39044003,207.9224671,76.1878938,95.15570934,97.27612098,67.29213664,-4.844290657,0.090814706,BUY
2/6/2024 21:50,FX:EURJPY,159.278,159.223,159.278,159.227,653,0.042352835,0.029332476,23.45668502,145.9803153,64.59292162,77.50865052,90.31091938,62.60509795,-22.49134948,0.1033,SELL
2/6/2024 21:55,FX:EURJPY,159.227,159.17,159.227,159.196,815,0.04044638,0.031555257,23.47532298,78.20717556,58.74096594,65.95744681,79.54060222,61.28817618,-34.04255319,0.105694118,SELL
2/6/2024 22:00,FX:EURJPY,159.206,159.168,159.196,159.17,840,0.036417716,0.032527749,23.42953312,52.19521984,54.29777979,47.18614719,63.55074817,54.12386999,-52.81385281,0.103485294,SELL
2/6/2024 22:05,FX:EURJPY,159.177,159.148,159.17,159.152,330,0.031410442,0.032304287,22.7605363,20.94694019,51.39914714,31.03448276,48.05935892,50.25203269,-68.96551724,0.092047059,SELL
2/6/2024 22:10,FX:EURJPY,159.158,159.134,159.152,159.158,852,0.027608042,0.031365038,21.7231781,5.152554905,52.31299642,32.32323232,36.84795409,52.7823693,-67.67676768,0.068047059,BUY
2/6/2024 22:15,FX:EURJPY,159.174,159.136,159.158,159.17,784,0.025271598,0.03014635,21.14758814,14.97712852,54.1691063,36.78756477,33.38175995,52.09263509,-63.21243523,0.047152941,BUY
2/6/2024 22:20,FX:EURJPY,159.173,159.143,159.17,159.15,1078,0.021557613,0.028428603,20.61311175,2.286834368,50.63189301,13.93939394,27.68339701,44.92971867,-86.06060606,0.036979412,SELL
2/6/2024 22:25,FX:EURJPY,159.168,159.137,159.15,159.139,708,0.017524632,0.026247809,19.91320403,-22.81909564,48.74650629,3.164556962,17.96383856,45.8894489,-96.83544304,0.0278,SELL
2/6/2024 22:30,FX:EURJPY,159.152,159.131,159.139,159.142,525,0.014404495,0.023879146,19.05513983,-48.85567324,49.30099028,6.832298137,7.978749679,45.48002578,-93.16770186,0.021423529,BUY
2/6/2024 22:35,FX:EURJPY,159.154,159.104,159.142,159.114,595,0.009562171,0.021015751,18.00092805,-96.14225437,44.46580466,5.319148936,5.105334678,44.48683255,-94.68085106,0.017097059,SELL
2/6/2024 22:40,FX:EURJPY,159.123,159.089,159.114,159.092,788,0.00390437,0.017593475,17.45503464,-145.568082,41.05850758,1.477832512,4.543093195,42.66995067,-98.52216749,0.007282353,SELL
2/6/2024 22:45,FX:EURJPY,159.113,159.089,159.092,159.099,567,-1.45E-05,0.014071886,16.94813361,-143.040434,42.56653388,4.926108374,3.907696608,38.91183464,-95.07389163,-0.004955882,BUY
2/6/2024 22:50,FX:EURJPY,159.12,159.092,159.099,159.1,565,-0.003004847,0.010656539,16.21615246,-125.3798458,42.79171571,5.418719212,3.9408867,31.45881828,-94.58128079,-0.015344118,BUY
2/6/2024 22:55,FX:EURJPY,159.129,159.093,159.1,159.126,589,-0.003239419,0.007877348,15.20201446,-94.01273018,48.45082494,19.57671958,9.973849054,37.53091308,-80.42328042,-0.022547059,BUY
2/6/2024 23:00,FX:EURJPY,159.133,159.105,159.126,159.114,745,-0.004343549,0.005433168,14.12189939,-82.97623685,46.18023917,18.11594203,14.37046027,40.65644731,-81.88405797,-0.025547059,SELL
2/6/2024 23:05,FX:EURJPY,159.122,159.088,159.114,159.118,561,-0.00484002,0.003378531,13.7225889,-88.05954182,47.07066269,25.42372881,21.03879681,45.2014732,-74.57627119,-0.026526471,BUY
2/6/2024 23:10,FX:EURJPY,159.145,159.116,159.118,159.138,376,-0.003578395,0.001987146,12.99667465,-40.98110908,51.40022326,56.17977528,33.23981537,52.20257455,-43.82022472,-0.021258824,BUY
2/6/2024 23:15,FX:EURJPY,159.152,159.111,159.138,159.118,569,-0.004144605,0.000760796,12.56528798,-47.5085113,47.23889675,34.88372093,38.82907501,51.73271306,-65.11627907,-0.016791176,SELL
2/6/2024 23:20,FX:EURJPY,159.143,159.113,159.118,159.124,582,-0.004062352,-0.000203834,12.16471464,-43.47826087,48.58374465,41.86046512,44.30798711,50.15160389,-58.13953488,-0.014729412,BUY
2/6/2024 23:25,FX:EURJPY,159.138,159.111,159.124,159.121,494,-0.00419093,-0.001001253,11.7045999,-43.76894647,47.92595839,38.82352941,38.52257182,49.30562199,-61.17647059,-0.014747059,SELL
2/6/2024 23:30,FX:EURJPY,159.122,159.107,159.121,159.11,343,-0.005121401,-0.001825283,11.0942229,-65.59469117,45.49374533,27.5,36.06133151,43.78944888,-72.5,-0.013891176,SELL
2/6/2024 23:35,FX:EURJPY,159.113,159.101,159.11,159.107,424,-0.006031355,-0.002666497,10.35387941,-80.60349888,44.82560116,28.78787879,31.70380273,45.95335368,-71.21212121,-0.020752941,SELL
2/6/2024 23:40,FX:EURJPY,159.15,159.104,159.107,159.143,448,-0.003803754,-0.002893949,11.00278536,20.43369475,53.62696446,83.33333333,46.54040404,48.25494612,-16.66666667,-0.024211765,BUY
2/6/2024 23:45,FX:EURJPY,159.156,159.122,159.143,159.151,741,-0.001376958,-0.00259055,11.79974861,72.41887906,55.33217994,92.64705882,68.25609031,51.37387109,-7.352941176,-0.023835294,BUY
2/6/2024 23:50,FX:EURJPY,159.161,159.132,159.151,159.159,873,0.001178246,-0.001836791,12.70339946,105.9602649,57.0336597,97.26027397,91.08022204,61.09272925,-2.739726027,-0.020552941,BUY
2/6/2024 23:55,FX:EURJPY,159.205,159.158,159.159,159.203,664,0.006676731,-0.000134087,14.71925844,240.534816,64.94320639,98.29059829,96.06597703,68.96935936,-1.709401709,-0.009182353,BUY
2/7/2024 0:00,FX:EURJPY,159.212,159.172,159.203,159.2,920,0.010669256,0.002026582,16.74309728,224.9303621,64.07708406,90.32258065,95.29115097,71.67784656,-9.677419355,0.006097059,SELL
2/7/2024 0:05,FX:EURJPY,159.203,159.144,159.2,159.166,878,0.010963466,0.003813959,17.25003235,129.2086175,55.10703363,62.90322581,83.83880158,66.30944544,-37.09677419,0.014617647,SELL
2/7/2024 0:10,FX:EURJPY,159.203,159.162,159.166,159.202,563,0.013940827,0.005839332,17.72075777,156.8766218,61.28664571,91.93548387,81.72043011,70.76572644,-8.064516129,0.022611765,BUY
2/7/2024 0:15,FX:EURJPY,159.224,159.201,159.202,159.212,853,0.016912368,0.008053939,18.72689432,174.9019608,62.81773642,90.24390244,81.69420404,67.98152846,-9.756097561,0.034208824,BUY
2/7/2024 0:20,FX:EURJPY,159.242,159.211,159.212,159.221,553,0.019765713,0.010396294,20.09006953,166.7529777,64.19040812,85.10638298,89.09525643,63.81573766,-14.89361702,0.041561765,BUY
2/7/2024 0:25,FX:EURJPY,159.265,159.221,159.221,159.265,561,0.025285962,0.013374228,21.83594032,178.2595604,70.01796827,100,91.78342847,67.78005656,0,0.049952941,BUY
2/7/2024 0:30,FX:EURJPY,159.268,159.209,159.265,159.25,846,0.028126203,0.016324623,22.86610277,138.0873866,66.07050339,89.22155689,91.44264662,65.92181117,-10.77844311,0.062129412,SELL
2/7/2024 0:35,FX:EURJPY,159.264,159.228,159.25,159.231,757,0.028515266,0.018762751,23.82268218,117.9507033,61.35219925,77.84431138,89.02195609,60.37974919,-22.15568862,0.075270588,SELL
2/7/2024 0:40,FX:EURJPY,159.242,159.212,159.231,159.228,755,0.028255812,0.020661364,23.91942182,86.75799087,60.6161297,76.04790419,81.03792415,63.03368145,-23.95209581,0.078861765,SELL
2/7/2024 0:45,FX:EURJPY,159.246,159.22,159.228,159.243,839,0.028927113,0.022314513,24.12376281,90.41303524,63.0060019,84.75609756,79.54943771,62.03191625,-15.24390244,0.079147059,BUY
2/7/2024 0:50,FX:EURJPY,159.256,159.231,159.243,159.244,910,0.02920318,0.023692247,24.59874791,91.86381134,63.1664716,83.56164384,81.4552152,61.58848509,-16.43835616,0.077585294,BUY
2/7/2024 0:55,FX:EURJPY,159.269,159.231,159.244,159.235,782,0.028368723,0.024627542,25.39057854,86.59359618,60.6179394,75.18248175,81.16674105,57.84883721,-24.81751825,0.077311765,SELL
2/7/2024 1:00,FX:EURJPY,159.239,159.203,159.235,159.224,813,0.026514163,0.025004866,24.75645859,46.44362032,57.56113456,64,74.24804186,53.31416516,-36,0.070105882,SELL
2/7/2024 1:05,FX:EURJPY,159.254,159.22,159.224,159.228,550,0.025078093,0.025019512,24.61710424,59.84163689,58.38297881,67.2,68.79416058,46.28928174,-32.8,0.069694118,BUY
2/7/2024 1:10,FX:EURJPY,159.275,159.222,159.228,159.265,850,0.026618743,0.025339358,25.05035295,88.06629166,65.1129918,92.36641221,74.5221374,54.88287571,-7.633587786,0.070132353,BUY
2/7/2024 1:15,FX:EURJPY,159.265,159.204,159.265,159.215,703,0.023533854,0.024978257,24.64910493,35.30188646,52.70851029,46.90265487,68.82302236,49.23217246,-53.09734513,0.065920588,SELL
2/7/2024 1:20,FX:EURJPY,159.24,159.185,159.215,159.236,713,0.02252394,0.024487394,23.51612199,11.23476418,56.46023545,56.66666667,65.31191125,52.60572721,-43.33333333,0.056332353,BUY
2/7/2024 1:25,FX:EURJPY,159.32,159.233,159.236,159.27,1020,0.024188264,0.024427568,24.33937145,149.5098039,61.75093553,62.96296296,55.5107615,50.77765745,-37.03703704,0.063094118,BUY
2/7/2024 1:30,FX:EURJPY,159.271,159.213,159.27,159.247,1333,0.023381814,0.024218417,24.41008149,56.69867398,56.72905668,45.92592593,55.18518519,54.18459443,-54.07407407,0.060094118,SELL
2/7/2024 1:35,FX:EURJPY,159.265,159.22,159.247,159.249,767,0.022643065,0.023903347,24.4757408,54.54769838,57.05610429,47.40740741,52.09876543,54.2098165,-52.59259259,0.054732353,BUY
2/7/2024 1:40,FX:EURJPY,159.277,159.237,159.249,159.268,899,0.023321902,0.023787058,24.79091788,106.827622,60.13842189,61.48148148,51.60493827,57.2104285,-38.51851852,0.054791176,BUY
2/7/2024 1:45,FX:EURJPY,159.329,159.262,159.268,159.325,1157,0.028134986,0.024656643,26.00778351,263.2974261,67.64193195,97.22222222,68.7037037,61.10063881,-2.777777778,0.065964706,BUY
2/7/2024 1:50,FX:EURJPY,159.333,159.298,159.325,159.3,1095,0.029590992,0.025643513,27.19943089,239.6745544,62.11882971,77.7027027,78.80213547,61.25648055,-22.2972973,0.067985294,SELL
2/7/2024 1:55,FX:EURJPY,159.323,159.292,159.3,159.292,1083,0.029756342,0.026466079,28.06720873,169.4185603,60.41873404,72.2972973,82.40740741,54.32231701,-27.7027027,0.075129412,SELL
2/7/2024 2:00,FX:EURJPY,159.314,159.246,159.292,159.282,1779,0.028749065,0.026922676,27.25992409,85.02370405,58.27187378,65.54054054,71.84684685,55.69540802,-34.45945946,0.078232353,SELL
2/7/2024 2:05,FX:EURJPY,159.332,159.282,159.282,159.311,1800,0.029945653,0.027527272,26.8903758,139.8260559,62.43999619,85.13513514,74.32432432,56.25218036,-14.86486486,0.083070588,BUY
2/7/2024 2:10,FX:EURJPY,159.323,159.269,159.311,159.279,1641,0.027989184,0.027619654,26.13416634,80.27503586,55.81481535,63.51351351,71.3963964,51.10098571,-36.48648649,0.078229412,SELL
2/7/2024 2:15,FX:EURJPY,159.286,159.2,159.279,159.213,1951,0.020872415,0.026270206,24.87288684,-63.05743102,45.1694948,18.91891892,55.85585586,43.75692621,-81.08108108,0.060244118,SELL
2/7/2024 2:20,FX:EURJPY,159.251,159.202,159.213,159.234,1994,0.016733951,0.024362955,23.70169873,-73.45199298,48.53304394,33.10810811,38.51351351,39.75190844,-66.89189189,0.04075,BUY
2/7/2024 2:25,FX:EURJPY,159.241,159.181,159.234,159.195,1348,0.010189753,0.021528315,23.07142113,-122.4538701,43.22928717,9.210526316,20.41251778,40.33551061,-90.78947368,0.023891176,SELL
2/7/2024 2:30,FX:EURJPY,159.24,159.195,159.195,159.227,1294,0.007499116,0.018722475,22.48616336,-81.07167711,48.22855506,30.26315789,24.19393077,43.49051055,-69.73684211,0.003329412,BUY
2/7/2024 2:35,FX:EURJPY,159.24,159.135,159.227,159.182,1634,0.001715863,0.015321153,23.08674429,-142.9053994,42.55356355,23.73737374,21.07035265,43.00107367,-76.26262626,-0.019797059,SELL
2/7/2024 2:40,FX:EURJPY,159.243,159.168,159.182,159.222,1503,0.000356154,0.012328153,23.55065013,-86.31733697,48.36925694,43.93939394,32.64664186,45.46961662,-56.06060606,-0.029032353,BUY
2/7/2024 2:45,FX:EURJPY,159.258,159.214,159.222,159.251,1501,0.001600187,0.01018256,23.50714864,-24.28806279,52.15133851,58.58585859,42.08754209,49.55032468,-41.41414141,-0.028735294,BUY
2/7/2024 2:50,FX:EURJPY,159.281,159.235,159.251,159.256,1396,0.002955481,0.008737144,22.78169268,9.947101105,52.79340774,61.11111111,54.54545455,52.70117389,-38.88888889,-0.021276471,BUY
2/7/2024 2:55,FX:EURJPY,159.275,159.219,159.256,159.241,1837,0.002787059,0.007547127,22.44980196,-18.29839349,50.59976209,53.53535354,57.74410774,49.67552351,-46.46464646,-0.017538235,SELL
2/7/2024 3:00,FX:EURJPY,159.315,159.213,159.241,159.244,2486,0.00286266,0.006610234,21.04954209,4.575534127,51.03795066,55.32994924,56.65880463,48.85660518,-44.67005076,-0.004635294,BUY
2/7/2024 3:05,FX:EURJPY,159.246,159.187,159.244,159.2,1898,-0.000620704,0.005164046,20.32575949,-90.44452992,44.76607893,32.99492386,47.28674221,45.56816691,-67.00507614,-0.002552941,SELL
2/7/2024 3:10,FX:EURJPY,159.226,159.186,159.2,159.218,1835,-0.001906864,0.003749864,19.67549414,-84.71146466,47.60279936,42.1319797,43.4856176,47.9796062,-57.8680203,-0.00795,BUY
2/7/2024 3:15,FX:EURJPY,159.293,159.181,159.218,159.286,1883,0.002531693,0.00350623,19.044212,5.117420259,56.65873515,80.31914894,51.81535083,54.0866198,-19.68085106,-0.011973529,BUY
2/7/2024 3:20,FX:EURJPY,159.292,159.226,159.286,159.286,1677,0.005980344,0.004001053,18.45802145,34.78863479,56.65873515,83.88888889,68.78000584,56.86339249,-16.11111111,-0.010176471,NEUTRAL
2/7/2024 3:25,FX:EURJPY,159.296,159.242,159.286,159.286,1617,0.008614126,0.004923668,17.99997796,54.43959243,56.65873515,83.88888889,82.69897557,60.72542802,-16.11111111,-0.009852941,NEUTRAL
2/7/2024 3:30,FX:EURJPY,159.347,159.273,159.286,159.344,1681,0.015206245,0.006980183,18.55996699,152.386059,63.39787776,98.58490566,88.78756115,65.84533511,-1.41509434,0.006405882,BUY
2/7/2024 3:35,FX:EURJPY,159.351,159.299,159.344,159.316,1471,0.017964101,0.009176967,19.14921107,147.0547471,58.65620329,83.7962963,88.75669695,68.82141284,-16.2037037,0.0275,SELL
2/7/2024 3:40,FX:EURJPY,159.342,159.291,159.316,159.291,1546,0.017925794,0.010926732,19.44829211,110.402127,54.720911,72.22222222,84.86780806,66.42968295,-27.77777778,0.041252941,SELL
2/7/2024 3:45,FX:EURJPY,159.343,159.282,159.291,159.331,1477,0.020882382,0.012917862,19.44307837,128.6532482,59.41288788,89.07103825,81.69651892,67.7437066,-10.92896175,0.050114706,BUY
2/7/2024 3:50,FX:EURJPY,159.341,159.263,159.331,159.335,1729,0.023279909,0.014990272,18.85801388,111.2743008,59.86081914,90.58823529,83.96049859,67.44014446,-9.411764706,0.054332353,BUY
2/7/2024 3:55,FX:EURJPY,159.397,159.326,159.335,159.365,1521,0.027286178,0.017449453,19.44071395,168.9043594,63.14596191,85.18518519,88.28148624,63.74028158,-14.81481481,0.060970588,BUY
2/7/2024 4:00,FX:EURJPY,159.369,159.298,159.365,159.313,1651,0.025965891,0.019152741,19.18981273,95.90422675,54.77734824,61.11111111,78.96151053,57.79400177,-38.88888889,0.060170588,SELL
2/7/2024 4:05,FX:EURJPY,159.327,159.249,159.313,159.265,1481,0.020806511,0.019483495,17.85121982,18.1193894,48.40083369,38.88888889,61.72839506,49.71284152,-61.11111111,0.052897059,SELL
2/7/2024 4:10,FX:EURJPY,159.322,159.256,159.265,159.318,1407,0.02075507,0.01973781,16.6082407,43.04083651,54.67479002,63.42592593,54.47530864,56.29804178,-36.57407407,0.045947059,BUY
2/7/2024 4:15,FX:EURJPY,159.344,159.301,159.318,159.336,1251,0.02191414,0.020173076,15.8814731,82.96651994,56.60463945,71.75925926,58.02469136,62.3185288,-28.24074074,0.048694118,BUY
2/7/2024 4:20,FX:EURJPY,159.344,159.256,159.336,159.268,1400,0.017148008,0.019568062,15.28456345,9.800128949,48.24714147,40.27777778,58.48765432,54.30766057,-59.72222222,0.034688235,SELL
2/7/2024 4:25,FX:EURJPY,159.285,159.241,159.268,159.273,1549,0.013617301,0.01837791,15.02727496,-38.55421687,48.84521733,27.48538012,46.50747238,50.54979675,-72.51461988,0.019985294,BUY
2/7/2024 4:30,FX:EURJPY,159.317,159.239,159.273,159.31,2152,0.013647461,0.01743182,14.04149341,3.285449652,53.15905664,44.93670886,37.56662225,54.56150117,-55.06329114,0.017367647,BUY
2/7/2024 4:35,FX:EURJPY,159.325,159.264,159.31,159.304,1536,0.013036932,0.016552842,13.12870789,17.72811918,52.38754939,41.13924051,37.85377649,58.39646958,-58.86075949,0.018497059,SELL
2/7/2024 4:40,FX:EURJPY,159.312,159.233,159.304,159.265,1141,0.009298917,0.015102057,12.77383381,-46.49923896,47.55620518,19.51219512,35.19604816,58.88024755,-80.48780488,0.009761765,SELL
2/7/2024 4:45,FX:EURJPY,159.284,159.257,159.265,159.278,1165,0.007301339,0.013541914,12.44430787,-52.27756492,49.23675991,27.43902439,29.36348667,57.34257997,-72.56097561,0.00495,BUY
2/7/2024 4:50,FX:EURJPY,159.311,159.265,159.278,159.295,1180,0.007009204,0.012235372,11.63633481,-21.58490566,51.42869927,37.80487805,28.25203252,57.46314098,-62.19512195,0.009714706,BUY
2/7/2024 4:55,FX:EURJPY,159.321,159.277,159.295,159.297,1251,0.006859991,0.011160296,11.12006895,-4.63269358,51.69297377,39.02439024,34.75609756,61.85526543,-60.97560976,0.01415,BUY
2/7/2024 5:00,FX:EURJPY,159.314,159.284,159.297,159.287,1634,0.005867189,0.010101674,10.64067922,-21.27039627,50.2216074,32.92682927,36.58536585,57.09459206,-67.07317073,0.014961765,SELL
2/7/2024 5:05,FX:EURJPY,159.298,159.247,159.287,159.27,1526,0.003666364,0.008814612,10.49410739,-101.6909891,47.7341693,27.20588235,33.05236729,51.34416808,-72.79411765,0.014094118,SELL
2/7/2024 5:10,FX:EURJPY,159.313,159.269,159.27,159.306,1469,0.004772085,0.008006107,9.958186617,-13.55514479,53.03862406,65.76576577,41.96615913,53.77823765,-34.23423423,0.016297059,BUY
2/7/2024 5:15,FX:EURJPY,159.311,159.271,159.306,159.308,1130,0.005743551,0.007553596,9.460545899,-6.966773848,53.3220547,67.56756757,53.5130719,60.70726462,-32.43243243,0.014544118,BUY
