,datetime,symbol,open,high,low,close,volume,UTC,GMT,hhb1,llb1,hhb,llb,atr,b1,b2,b3,b4,SuperSignalV3,SuperSignalV2,BinaryArrow,ATR,Stochastic,CCI,Momentum_60,Momentum_4,WPR,Force,Bollinger_Upper,Bollinger_Lower,MA_High,MA_Median,MA_Low,Market_Condition,ExtremeBUYSELL,ExtremeBinarySignal,tm_buffer,up_buffer,dn_buffer,up_arrow,dn_arrow,TMSignal
2162,2024-07-03 04:10:00,FX:EURUSD,1.07588,1.0759,1.07564,1.07573,660.0,2024-07-03 09:10:00,2024-07-03 11:10:00,1.07636,1.07556,1.07636,1.07533,0.00022160919133795958,,,,,0,0,0,0.0002653196170578958,29.21348314608227,16.701161663890627,0.015599621938574516,-0.048315911730532304,-87.03703703703933,-0.02097850927023437,1.0763720426520624,1.075527957347938,1.0759,1.089985,1.08991,SAFE TRADE,1,1.075507909090909,1.07595,1.07626,1.07565,,,
2163,2024-07-03 04:15:00,FX:EURUSD,1.07573,1.07589,1.07556,1.07588,806.0,2024-07-03 09:15:00,2024-07-03 11:15:00,1.07636,1.07556,1.07636,1.07533,0.00022377700751119925,,,,1.0754481114962444,-1,0,0,0.00027825569364630493,46.06741573033652,15.386148480302676,0.04130031755355838,0.005577141157437953,-65.51724137931562,-0.0007101508030727191,1.0763704104247724,1.0755415895752278,1.07589,1.089935,1.08983,SAFE TRADE,0,,1.07593,1.07623,1.07564,,,
2164,2024-07-03 04:20:00,FX:EURUSD,1.07588,1.07604,1.07585,1.07591,855.0,2024-07-03 09:20:00,2024-07-03 11:20:00,1.07636,1.07556,1.07636,1.07525,0.00022310146736097798,,,,,0,0,0,0.00026060455491707085,49.43820224718737,47.483821804772596,0.03946293696024618,0.012084255145100623,-58.181818181813775,0.0030555850259345535,1.0763676612582582,1.0755613387417418,1.07604,1.0900500000000002,1.08997,SAFE TRADE,0,,1.07591,1.0762,1.07562,,,
2165,2024-07-03 04:25:00,FX:EURUSD,1.07591,1.07601,1.07586,1.0759,776.0,2024-07-03 09:25:00,2024-07-03 11:25:00,1.07634,1.07543,1.07636,1.07525,0.00022163943801375586,,,,,0,0,0,0.00023848364393363116,43.20987654322003,17.848069105728797,0.02202380406155818,0.0018589433765969277,-74.54545454544133,0.001510501450818399,1.0763511271597201,1.0756058728402802,1.07601,1.0899800000000002,1.0899,SAFE TRADE,0,,1.07589,1.07617,1.07561,,,
2166,2024-07-03 04:30:00,FX:EURUSD,1.0759,1.07612,1.0758,1.07609,789.0,2024-07-03 09:30:00,2024-07-03 11:30:00,1.07629,1.07533,1.07636,1.07525,0.00022360664925347824,,,,,0,0,0,0.00025478691514688016,66.66666666666667,34.65530689376074,0.023857807467487033,0.03346564658417223,-60.00000000000807,0.02271042981497733,1.0763612545804666,1.0756107454195332,1.07612,1.09001,1.08995,SAFE TRADE,0,,1.07586,1.07617,1.07559,,,
2167,2024-07-03 04:35:00,FX:EURUSD,1.07609,1.07621,1.07602,1.07617,442.0,2024-07-03 09:35:00,2024-07-03 11:35:00,1.07623,1.07533,1.07636,1.07525,0.00022293451626841137,,,,,0,0,0,0.00024182953211753102,76.54320987655336,95.11443530290273,0.03945605696352888,0.026954678960490343,-23.636363636364372,0.02451751126998562,1.076380202296655,1.0756137977033446,1.07621,1.090155,1.09005,S/R AREA,0,,1.07584,1.07619,1.07558,,,
2168,2024-07-03 04:40:00,FX:EURUSD,1.07617,1.07623,1.07604,1.07606,542.0,2024-07-03 09:40:00,2024-07-03 11:40:00,1.07623,1.07525,1.07634,1.07525,0.00022227582594304139,,,1.0763411379129715,,-2,0,0,0.0002314636256940073,62.5,106.66602994950864,0.023853867537631947,0.013941686572305724,-27.272727272712594,0.012497866802840601,1.0763595867538773,1.0756794132461225,1.07623,1.09022,1.09017,SAFE TRADE,0,,1.07582,1.07618,1.07556,,,
2169,2024-07-03 04:45:00,FX:EURUSD,1.07606,1.07615,1.0758,1.07587,709.0,2024-07-03 09:45:00,2024-07-03 11:45:00,1.07623,1.07525,1.07629,1.07525,0.00022483030942417755,,,,,0,0,0,0.00025517090055517593,38.75000000000833,102.28504009053529,-0.0009172544738943385,-0.002788363230781159,-32.72727272725511,-0.008531828454699186,1.0763535087254732,1.0756944912745265,1.07615,1.090225,1.09017,SAFE TRADE,0,,1.07579,1.07615,1.07554,,,
2170,2024-07-03 04:50:00,FX:EURUSD,1.07587,1.07593,1.07565,1.07565,1039.0,2024-07-03 09:50:00,2024-07-03 11:50:00,1.07623,1.07525,1.07623,1.07525,0.00022593370323569517,,,,,0,0,0,0.00026013672044415237,11.249999999991672,119.17008017902765,0.011007659496410587,-0.04088877324387328,-15.384615384592392,-0.03996728153261548,1.076356491643582,1.075638508356418,1.07593,1.09026,1.0902,HIGH RISK!,0,1.0755236363636365,1.07577,1.07612,1.07552,,,
2171,2024-07-03 04:55:00,FX:EURUSD,1.07565,1.07567,1.07543,1.07552,821.0,2024-07-03 09:55:00,2024-07-03 11:55:00,1.07623,1.07525,1.07623,1.07525,0.0002262150291709772,,,,,0,0,0,0.00025610937635528106,9.677419354831779,109.08262223679921,0.01376045794804918,-0.060399379280228906,-18.367346938764413,-0.04950481274223756,1.0763672071429924,1.0755607928570075,1.07567,1.090245,1.0902,HIGH RISK!,0,1.0753038181818184,1.07576,1.07609,1.07548,,,
2172,2024-07-03 05:00:00,FX:EURUSD,1.07552,1.07552,1.07533,1.07548,587.0,2024-07-03 10:00:00,2024-07-03 12:00:00,1.07623,1.07525,1.07628,1.07525,0.00022549072858756036,,,,,0,0,0,0.00024288750108425174,14.563106796124458,94.42282749675887,0.01834845551875469,-0.05390034012973486,-22.44897959185338,-0.045786982350492694,1.0763923830984523,1.0754836169015478,1.07552,1.090205,1.09015,S/R AREA,0,1.0752092727272726,1.07575,1.07608,1.07544,,,
2173,2024-07-03 05:05:00,FX:EURUSD,1.07548,1.0756,1.07538,1.07538,520.0,2024-07-03 10:05:00,2024-07-03 12:05:00,1.07623,1.07525,1.07628,1.07525,0.00022538091401580688,,,,,0,0,0,0.00023831000086737877,4.854368932048672,88.58187019748746,0.018348623853208988,-0.04554453604990393,-24.48979591835255,-0.04667455630042149,1.0764217713293172,1.0753932286706829,1.0756,1.090195,1.09015,HIGH RISK!,0,1.0752613636363637,1.07575,1.07607,1.07539,,,1.0
2174,2024-07-03 05:10:00,FX:EURUSD,1.07538,1.07549,1.07525,1.07548,510.0,2024-07-03 10:10:00,2024-07-03 12:10:00,1.07623,1.07525,1.07628,1.07525,0.00022567329573549107,,1.0750243267042645,,1.0751371633521323,1,1,1,0.00023864800069390663,20.720720720717477,78.53000768523081,0.014678899082563115,-0.01580439734114289,-32.65306122448517,-0.03272104825750494,1.0764106304697794,1.0753393695302205,1.07549,1.090185,1.09015,S/R AREA,0,1.0751306363636364,1.07576,1.07607,1.07538,,,1.0
2175,2024-07-03 05:15:00,FX:EURUSD,1.07548,1.07565,1.07545,1.07565,403.0,2024-07-03 10:15:00,2024-07-03 12:15:00,1.07623,1.07525,1.07628,1.07525,0.00022515982982078083,,,,,0,0,0,0.0002309184005551209,36.03603603603387,32.483119097239886,0.022022389429234346,0.012087176435581251,-57.14285714288304,-0.018259469935004033,1.0763785830116026,1.0753214169883973,1.07565,1.090085,1.09001,SAFE TRADE,0,,1.07577,1.07607,1.0754,,,
2176,2024-07-03 05:20:00,FX:EURUSD,1.07565,1.07587,1.07559,1.07584,662.0,2024-07-03 10:20:00,2024-07-03 12:20:00,1.07628,1.07525,1.07628,1.07525,0.00022625663322436637,,,,,0,0,0,0.00024073472044410833,53.15315315314396,-39.51104172950534,-0.003670128821525306,0.0334734258191613,-92.30769230772515,0.0023175971985596906,1.0763207306371547,1.075336269362845,1.07587,1.08994,1.0898,SAFE TRADE,0,,1.07579,1.07609,1.07543,,,
2177,2024-07-03 05:25:00,FX:EURUSD,1.07584,1.07611,1.07583,1.07598,522.0,2024-07-03 10:25:00,2024-07-03 12:25:00,1.07628,1.07525,1.07628,1.07525,0.00022733150055987577,,,,,0,0,0,0.00024858777635525383,66.97247706420859,-70.4716025152247,-0.014679437777527428,0.055794230876521224,-98.11320754715716,0.012426511884481895,1.0762786186335995,1.0753533813664007,1.07611,1.089855,1.08979,SAFE TRADE,0,,1.07581,1.07612,1.07546,,,
2178,2024-07-03 05:30:00,FX:EURUSD,1.07598,1.07607,1.0758,1.0758,694.0,2024-07-03 10:30:00,2024-07-03 12:30:00,1.07628,1.07525,1.07628,1.07525,0.0002281848705486781,,,,,0,0,0,0.00025287022108420155,52.8846153846238,-89.45599231669706,-0.025686895096560525,0.02975415628371499,-96.49122807019116,-0.007194418384714629,1.0762110775378926,1.0753759224621076,1.07607,1.0898050000000001,1.08975,SAFE TRADE,0,,1.07583,1.07613,1.07549,,,
2179,2024-07-03 05:35:00,FX:EURUSD,1.0758,1.07596,1.07573,1.07591,718.0,2024-07-03 10:35:00,2024-07-03 12:35:00,1.07628,1.07525,1.07628,1.07525,0.0002282211731377036,,,,,0,0,0,0.0002482961768673517,67.34693877549957,-113.07606576279525,-0.03302570500707649,0.024171431227623014,-98.41269841272303,0.00511621281308456,1.0762185520183671,1.075377447981633,1.07596,1.089755,1.08969,SAFE TRADE,0,,1.07586,1.07615,1.07552,,,
2180,2024-07-03 05:40:00,FX:EURUSD,1.07591,1.07604,1.07585,1.07595,618.0,2024-07-03 10:40:00,2024-07-03 12:40:00,1.07628,1.07525,1.07628,1.07525,0.00022745674967495223,,,,,0,0,0,0.00023663694149390828,71.42857142856495,-148.15810581314483,-0.03761295353424352,0.010224568709106792,-91.89189189189838,0.007916753839790298,1.0762320948779684,1.0753809051220318,1.07604,1.089655,1.08958,SAFE TRADE,0,,1.07588,1.07617,1.07555,,,
2181,2024-07-03 05:45:00,FX:EURUSD,1.07595,1.07621,1.07595,1.07609,507.0,2024-07-03 10:45:00,2024-07-03 12:45:00,1.07628,1.07525,1.07628,1.07525,0.00022810761468145614,,,,,0,0,0,0.0002413095531951564,85.71428571428248,-149.11816578476703,-0.04861850071551017,0.010223238350160273,-98.64864864863972,0.01692578900553664,1.0762593618430125,1.0753746381569875,1.07621,1.089665,1.08959,S/R AREA,2,1.0763306363636365,1.0759,1.0762,1.07558,,,
2182,2024-07-03 05:50:00,FX:EURUSD,1.07609,1.07628,1.076,1.07609,640.0,2024-07-03 10:50:00,2024-07-03 12:50:00,1.07628,1.07545,1.07628,1.07525,0.00022914546238782374,1.0765091454623876,,1.0763945727311939,,2,2,2,0.0002490476425560923,81.5533980582585,-141.28728414436458,-0.0412794804289453,0.02695668339839203,-86.4864864864873,0.014507819147602836,1.0762908289154434,1.0753791710845568,1.07628,1.08964,1.08958,S/R AREA,2,1.0764046363636364,1.07592,1.07622,1.07561,,,
2183,2024-07-03 05:55:00,FX:EURUSD,1.07609,1.07612,1.07583,1.07583,376.0,2024-07-03 10:55:00,2024-07-03 12:55:00,1.07628,1.07559,1.07628,1.07525,0.0002303625531400653,,,,,0,0,0,0.0002572381140448541,56.31067961166032,-175.96923396740868,-0.0532061278781786,-0.0074355661718784995,-97.56097560974024,-0.0015304407306222165,1.0762878624931351,1.0753771375068653,1.07612,1.0895899999999998,1.0895,SAFE TRADE,0,,1.07593,1.07623,1.07562,,,
2184,2024-07-03 06:00:00,FX:EURUSD,1.07583,1.07609,1.07581,1.07607,564.0,2024-07-03 11:00:00,2024-07-03 13:00:00,1.07628,1.07562,1.07628,1.07525,0.00023135530207726515,,,,,0,0,0,0.00026179049123589487,79.61165048545155,-176.1988485537023,-0.055038297481991835,0.011152934615931968,-93.67088607593656,0.018025336516610976,1.076306524677624,1.075374475322376,1.07609,1.0895700000000001,1.08951,S/R AREA,0,,1.07594,1.07624,1.07564,,,
2185,2024-07-03 06:05:00,FX:EURUSD,1.07607,1.07621,1.07604,1.07613,482.0,2024-07-03 11:05:00,2024-07-03 13:05:00,1.07628,1.07562,1.07628,1.07545,0.0002301281960357199,,,,,0,0,0,0.0002434323929887166,85.43689320389396,-189.17770981986922,-0.055957655649429824,0.0037171612039922316,-97.43589743590911,0.019581717014234466,1.0763343940299743,1.0753696059700253,1.07621,1.0895350000000001,1.08948,S/R AREA,0,,1.07594,1.07625,1.07565,,,
2186,2024-07-03 06:10:00,FX:EURUSD,1.07613,1.07618,1.07602,1.07604,556.0,2024-07-03 11:10:00,2024-07-03 13:10:00,1.07628,1.07562,1.07628,1.07559,0.00022872563211500426,,,,,0,0,0,0.00022674591439096086,76.69902912623034,-180.89167745585826,-0.055040317032220044,-0.004646451504974814,-96.0526315789512,0.009635757440778481,1.0763274320036937,1.075371567996306,1.07618,1.08954,1.08948,S/R AREA,0,,1.07594,1.07624,1.07565,,,
2187,2024-07-03 06:15:00,FX:EURUSD,1.07604,1.07622,1.07601,1.07604,521.0,2024-07-03 11:15:00,2024-07-03 13:15:00,1.07628,1.07562,1.07628,1.07562,0.00022835111947270504,,,,,0,0,0,0.00022339673151277735,76.69902912623034,-209.50658225305278,-0.05504536655626407,0.019519812609802987,-95.29411764705421,0.008259220663524414,1.0763066421035181,1.075379357896482,1.07622,1.08945,1.08937,S/R AREA,0,,1.07593,1.07623,1.07565,,,
2188,2024-07-03 06:20:00,FX:EURUSD,1.07604,1.07607,1.07566,1.07568,763.0,2024-07-03 11:20:00,2024-07-03 13:20:00,1.07628,1.07562,1.07628,1.07546,0.00023198409708325137,,,,,0,0,0,0.0002607173852102262,41.74757281553273,-191.32211492118367,-0.06604535114112185,-0.036242995344179504,-91.13924050632805,-0.0321606680027084,1.076281619929804,1.0753663800701962,1.07607,1.0894650000000001,1.08939,SAFE TRADE,1,1.0755318181818183,1.07591,1.0762,1.07561,,,
2189,2024-07-03 06:25:00,FX:EURUSD,1.07568,1.07584,1.07562,1.07573,789.0,2024-07-03 11:25:00,2024-07-03 13:25:00,1.07628,1.07562,1.07657,1.07546,0.00023174441514158407,,,,1.0755041277924293,-1,0,0,0.0002525739081681583,46.601941747582444,-177.12413552889114,-0.058707517314128696,-0.03717023036249858,-80.28169014084067,-0.021930572573738167,1.0762758725314872,1.075358127468513,1.07584,1.08945,1.08938,SAFE TRADE,1,1.0754943636363636,1.0759,1.07619,1.0756,,,
2190,2024-07-03 06:30:00,FX:EURUSD,1.07573,1.0759,1.07571,1.07584,724.0,2024-07-03 11:30:00,2024-07-03 13:30:00,1.07622,1.07562,1.07662,1.07546,0.00023090952683875506,,,,,0,0,0,0.00024005912653455355,57.28155339805302,-135.61471601155856,-0.031194091472086516,-0.018586669640552396,-56.3636363636371,-0.007420490777507189,1.0762789720987576,1.075374027901243,1.0759,1.08955,1.08949,SAFE TRADE,0,,1.0759,1.07618,1.0756,,,
2191,2024-07-03 06:35:00,FX:EURUSD,1.07584,1.07605,1.07573,1.07573,902.0,2024-07-03 11:35:00,2024-07-03 13:35:00,1.07622,1.07562,1.07665,1.07546,0.0002326913363019775,,,,,0,0,0,0.000256047301227618,46.601941747582444,-124.66495580272844,-0.011929670006970917,-0.028809337942830422,-55.10204081631358,-0.020534706380698858,1.0762698556343107,1.0754041443656897,1.07605,1.089585,1.08953,SAFE TRADE,1,1.0756029090909092,1.07591,1.07618,1.0756,,,
2192,2024-07-03 06:40:00,FX:EURUSD,1.07573,1.07596,1.07565,1.07595,428.0,2024-07-03 11:40:00,2024-07-03 13:40:00,1.07622,1.07546,1.07708,1.07546,0.0002342375095759386,,,,,0,0,0,0.00026683784098210093,67.96116504854515,-100.49095431103868,0.018357381503100376,0.025100401606425002,-31.111111111113303,-0.0041497483263202226,1.0762632641991976,1.0754577358008022,1.07596,1.08963,1.08958,SAFE TRADE,0,,1.07592,1.07619,1.07562,,,
2193,2024-07-03 06:45:00,FX:EURUSD,1.07595,1.07605,1.07584,1.07599,554.0,2024-07-03 11:45:00,2024-07-03 13:45:00,1.07657,1.07546,1.07756,1.07546,0.00023375275938442068,,,,,0,0,0,0.00025547027278568943,71.84466019418062,-81.13238692635926,0.01284934147125226,0.02416963364412324,-19.999999999966693,-0.0003912128511284539,1.0762311117465726,1.0755508882534273,1.07605,1.0897000000000001,1.08963,SAFE TRADE,0,,1.07595,1.07621,1.07566,,,
2194,2024-07-03 06:50:00,FX:EURUSD,1.07599,1.07606,1.07592,1.07606,503.0,2024-07-03 11:50:00,2024-07-03 13:50:00,1.07662,1.07546,1.07784,1.07546,0.00023187770419673284,,,,,0,0,0,0.00023237621822855734,73.49397590362445,-87.10986552403848,-0.0009177174531565361,0.020449137418213584,-29.999999999977796,0.0046946746990337955,1.0762102412792112,1.0756297587207888,1.07606,1.08968,1.08965,SAFE TRADE,0,,1.076,1.07625,1.07571,,-0.0001,
2195,2024-07-03 06:55:00,FX:EURUSD,1.07606,1.07606,1.07567,1.07576,507.0,2024-07-03 11:55:00,2024-07-03 13:55:00,1.07665,1.07546,1.07784,1.07546,0.00023504015011280042,,,,,0,0,0,0.00026390097458286836,24.637681159425888,-66.37980724118628,-0.0018352496398239063,0.0027888038820126325,-13.636363636352167,-0.017704564543682924,1.0761987379917914,1.0756522620082083,1.07606,1.08972,1.08963,S/R AREA,0,,1.07605,1.0763,1.07573,,,
2196,2024-07-03 07:00:00,FX:EURUSD,1.07576,1.07588,1.07572,1.07584,606.0,2024-07-03 12:00:00,2024-07-03 14:00:00,1.07708,1.07546,1.07784,1.07546,0.00023353934711054316,,,,,0,0,0,0.0002431207796662823,33.333333333322116,-47.68076705577151,0.0064236684652951665,-0.010223523397932479,-10.6382978723163,-0.008249626751740518,1.0761987379917917,1.0756522620082085,1.07588,1.089785,1.08973,SAFE TRADE,0,,1.07612,1.07637,1.07578,,-0.00031,1.0
2197,2024-07-03 07:05:00,FX:EURUSD,1.07584,1.07591,1.07567,1.0758,662.0,2024-07-03 12:05:00,2024-07-03 14:05:00,1.07756,1.07546,1.07784,1.07546,0.00023366856016833264,,,,,0,0,0,0.0002424966237330294,27.272727272742564,-6.045168619125855,0.018352664806927942,-0.017658156674310397,-10.606060606061115,-0.010853965787188943,1.076193792264872,1.0756392077351278,1.07591,1.089895,1.08976,SAFE TRADE,0,,1.07621,1.07645,1.07581,,,1.0
2198,2024-07-03 07:10:00,FX:EURUSD,1.0758,1.07584,1.07546,1.07555,761.0,2024-07-03 12:10:00,2024-07-03 14:10:00,1.07784,1.07546,1.07784,1.07546,0.0002365951889649625,,1.0752234048110352,,1.0753417024055176,1,1,1,0.0002699972989863885,10.975609756090627,16.56696735244427,0.018351822794797072,-0.04739512666580028,-3.0303030303224006,-0.03648197067474246,1.0762208848373738,1.0755871151626262,1.07584,1.089975,1.08994,HIGH RISK!,0,1.0753267272727274,1.07631,1.07654,1.07575,,,1.0
2199,2024-07-03 07:15:00,FX:EURUSD,1.07555,1.07657,1.07554,1.07644,1187.0,2024-07-03 12:15:00,2024-07-03 14:15:00,1.07784,1.07546,1.07784,1.07546,0.000252463285185665,,,,,0,0,0,0.0004219978391891281,88.28828828829099,18.045597357626832,0.016516640515325517,0.06321112515802911,-6.060606060611158,0.11964831085023046,1.0763242753168476,1.0755367246831522,1.07657,1.08999,1.08996,HIGH RISK!,0,1.0767736363636364,1.07644,1.07666,1.07589,,,1.0
2200,2024-07-03 07:20:00,FX:EURUSD,1.07644,1.07662,1.07637,1.07638,967.0,2024-07-03 12:20:00,2024-07-03 14:20:00,1.07784,1.07546,1.07807,1.07546,0.0002524140194819489,,,,,0,0,0,0.00038759827135127474,79.31034482758159,6.651454668445699,0.007340392343957752,0.05019333729922525,-13.636363636383516,0.09426712358588821,1.0763919363592152,1.0755120636407849,1.07662,1.08996,1.08993,S/R AREA,0,,1.07657,1.07679,1.07603,,,
2201,2024-07-03 07:25:00,FX:EURUSD,1.07638,1.07665,1.07632,1.07657,611.0,2024-07-03 12:25:00,2024-07-03 14:25:00,1.07784,1.07546,1.07848,1.07546,0.00025396573909231316,,,,,0,0,0,0.0003760786170810525,93.27731092436316,5.1240492220894795,-0.017429113958897974,0.07157464212678355,-13.846153846175394,0.0973846773593445,1.076489630217336,1.0754623697826642,1.07665,1.08995,1.08987,HIGH RISK!,0,1.0768445454545457,1.07671,1.07693,1.07618,,,
2202,2024-07-03 07:30:00,FX:EURUSD,1.07657,1.07708,1.07654,1.07701,1353.0,2024-07-03 12:30:00,2024-07-03 14:30:00,1.07784,1.07546,1.07848,1.07546,0.0002596864243104666,,,,,0,0,0,0.0004088628936648389,95.679012345678,-5.967385153550404,-0.012843211903825348,0.1357445028125161,-15.384615384612756,0.16851829487943737,1.0767050695426985,1.0753389304573011,1.07708,1.0899,1.08983,HIGH RISK!,0,1.0772923636363636,1.07686,1.07709,1.07634,,,
2203,2024-07-03 07:35:00,FX:EURUSD,1.07701,1.07756,1.07701,1.07735,1543.0,2024-07-03 12:35:00,2024-07-03 14:35:00,1.07784,1.07546,1.07851,1.07546,0.0002654926958242583,,,,,0,0,0,0.00043709031493188125,89.99999999999788,-21.539495103448417,-0.015596330275229676,0.08453792129612113,-37.03703703703399,0.2193899670395193,1.076986157643758,1.075209842356242,1.07756,1.089875,1.08981,HIGH RISK!,0,1.077789,1.07702,1.0773,1.07651,,,2.0
2204,2024-07-03 07:40:00,FX:EURUSD,1.07735,1.07784,1.07735,1.07763,1168.0,2024-07-03 12:40:00,2024-07-03 14:40:00,1.07807,1.07546,1.07853,1.07546,0.0002699828419077707,,,,,0,0,0,0.0004476722519454809,91.17647058824215,-40.154984149258325,-0.015596902638629258,0.11612999126704282,-48.00000000000888,0.2347685431767405,1.0772867366925467,1.0750652633074533,1.07784,1.089805,1.08977,HIGH RISK!,0,1.0780770909090909,1.07717,1.07753,1.07667,,,2.0
2205,2024-07-03 07:45:00,FX:EURUSD,1.07763,1.07766,1.07738,1.07752,928.0,2024-07-03 12:45:00,2024-07-03 14:45:00,1.07848,1.07546,1.0786,1.07546,0.00027018318506961644,,,,,0,0,0,0.00041413780155639626,86.55462184874374,-34.54541033105785,-0.021100530265495354,0.08824321688325018,-53.333333333330046,0.18664732272291323,1.0775005932236983,1.074990406776302,1.07766,1.0898249999999998,1.08978,S/R AREA,0,1.0778829090909092,1.07731,1.07768,1.07683,,,
2206,2024-07-03 07:50:00,FX:EURUSD,1.07752,1.07755,1.07718,1.07736,813.0,2024-07-03 12:50:00,2024-07-03 14:50:00,1.07848,1.07554,1.0787,1.07546,0.0002721795213682237,,,,,0,0,0,0.00040531024124511333,79.8319327731156,-42.18249468283651,0.006423550571697331,0.032497376997434796,-55.00000000003331,0.14140056233393286,1.077652324746257,1.0749706752537427,1.07755,1.089775,1.08974,S/R AREA,0,,1.07745,1.07782,1.07698,,,
2207,2024-07-03 07:55:00,FX:EURUSD,1.07736,1.07757,1.07734,1.07745,767.0,2024-07-03 12:55:00,2024-07-03 14:55:00,1.07851,1.07632,1.07899,1.07546,0.00027133593094085825,,,,,0,0,0,0.00037024819299608114,83.61344537815467,-42.18797030417963,-0.046777403762371744,0.009282034621988117,-67.50000000000556,0.1310619105719341,1.077804119544968,1.0749598804550324,1.07757,1.089795,1.08973,S/R AREA,2,1.0777682727272726,1.07759,1.07795,1.07712,,,
2208,2024-07-03 08:00:00,FX:EURUSD,1.07745,1.07763,1.07719,1.07763,748.0,2024-07-03 13:00:00,2024-07-03 15:00:00,1.07853,1.07632,1.07918,1.07546,0.00027470921232204096,,,,,0,0,0,0.0003841985543968641,91.17647058824215,-49.704162636558955,-0.03302297848919102,0.0,-60.000000000011106,0.1315730662045223,1.0779618424031523,1.0749971575968478,1.07763,1.08974,1.08969,HIGH RISK!,0,1.0778278181818182,1.07774,1.07808,1.07727,,,
2209,2024-07-03 08:05:00,FX:EURUSD,1.07763,1.07779,1.07755,1.07778,1099.0,2024-07-03 13:05:00,2024-07-03 15:05:00,1.0786,1.07654,1.07923,1.07554,0.0002740150280756005,,,,,0,0,0,0.0003553588435174949,97.47899159664061,-24.09613132598516,-0.03302025242149783,0.024129482515398967,-44.11764705885042,0.13632691388957052,1.0781251215118026,1.0750388784881972,1.07779,1.0898050000000001,1.08973,HIGH RISK!,0,1.0779686363636365,1.07787,1.07821,1.07742,,,
2210,2024-07-03 08:10:00,FX:EURUSD,1.07778,1.07807,1.0777,1.07796,1088.0,2024-07-03 13:10:00,2024-07-03 15:10:00,1.0787,1.07701,1.08076,1.07632,0.0002759347275140881,,,,,0,0,0,0.00035828707481399223,95.78544061302473,15.582655826555726,-0.012842269412468833,0.055691690799726544,-5.8823529412148865,0.14482878333392832,1.0783022936536435,1.0750737063463567,1.07807,1.089915,1.08982,HIGH RISK!,0,1.0782484545454547,1.07801,1.07834,1.07757,,,
2211,2024-07-03 08:15:00,FX:EURUSD,1.07796,1.07848,1.07793,1.07834,1115.0,2024-07-03 13:15:00,2024-07-03 15:15:00,1.07899,1.07718,1.08109,1.07632,0.00028141603296380735,,,,,0,0,0,0.00039662965985120386,95.3642384105951,17.277394229067816,-0.0210985946501259,0.08260244094854122,-50.0,0.18466752857194604,1.0785214653549615,1.0751155346450383,1.07848,1.089985,1.08988,HIGH RISK!,0,1.0786735454545455,1.07816,1.0785,1.07773,,,
2212,2024-07-03 08:20:00,FX:EURUSD,1.07834,1.07843,1.07815,1.07841,598.0,2024-07-03 13:20:00,2024-07-03 15:20:00,1.07918,1.07718,1.0815,1.07654,0.0002813877123045324,,,,,0,0,0,0.0003733037278809747,97.68211920529755,11.3672359335829,-0.018346099160663945,0.07238105843378552,-35.000000000011106,0.1642664530616693,1.0787290376919678,1.0751539623080322,1.07843,1.089935,1.08989,HIGH RISK!,0,1.0786120909090908,1.07832,1.07865,1.0779,,,
2213,2024-07-03 08:25:00,FX:EURUSD,1.07841,1.07851,1.07816,1.07831,817.0,2024-07-03 13:25:00,2024-07-03 15:25:00,1.07923,1.07718,1.08168,1.07701,0.0002827599580584432,,,,,0,0,0,0.0003686429823047942,93.4426229508204,29.714509464962788,-0.01009035453837128,0.04917515633989696,-12.500000000027756,0.12912838833857498,1.0788836859161135,1.0752313140838865,1.07851,1.089975,1.0899,HIGH RISK!,0,1.0786893636363637,1.07849,1.07881,1.07807,,,
2214,2024-07-03 08:30:00,FX:EURUSD,1.07831,1.07853,1.07829,1.07847,741.0,2024-07-03 13:30:00,2024-07-03 15:30:00,1.08076,1.07719,1.08168,1.07718,0.0002819047588972747,,,,,0,0,0,0.00034291438584383897,98.0456026058648,23.810194443669992,-0.03301813245773367,0.047311588556162604,-35.000000000011106,0.12761861857591486,1.0790426458109297,1.0753133541890707,1.07853,1.0899999999999999,1.08995,HIGH RISK!,0,1.0786984545454545,1.07867,1.07898,1.07824,,,
2215,2024-07-03 08:35:00,FX:EURUSD,1.07847,1.0786,1.07842,1.0786,733.0,2024-07-03 13:35:00,2024-07-03 15:35:00,1.08109,1.07719,1.08168,1.07718,0.00027986666371933056,,,,,0,0,0,0.00031033150867508497,100.0,-7.087910625338526,-0.033019646689772704,0.024111133779691648,-47.499999999983345,0.12300024449363749,1.0791635075264896,1.0754764924735105,1.0786,1.0899,1.08983,HIGH RISK!,0,1.0787543636363637,1.07885,1.07916,1.07842,,,
2216,2024-07-03 08:40:00,FX:EURUSD,1.0786,1.0787,1.07855,1.07869,1002.0,2024-07-03 13:40:00,2024-07-03 15:40:00,1.0815,1.07755,1.08168,1.07718,0.00027726933044494584,,,,,0,0,0,0.0002782652069400869,99.69135802468932,22.494652344916243,-0.02659818398607021,0.02596415092588495,-20.000000000022204,0.11831163813739262,1.079266549611355,1.075658450388645,1.0787,1.08997,1.0899,HIGH RISK!,0,1.0788384545454546,1.07905,1.07935,1.07858,,,
