,datetime,symbol,open,high,low,close,volume,ema_fast,ema_slow,rsi,bulls_power,bears_power,bb_upper,bb_lower,SuperArrowSignal
1798,2024-07-01 21:50:00,FX:EURUSD,1.07347,1.07349,1.07336,1.07337,433.0,1.0733833970039992,1.073400251903291,46.19131924395377,-1.716796814710264e-05,-0.00014716796814706612,1.073451989998982,1.0733520100010183,0
1799,2024-07-01 21:55:00,FX:EURUSD,1.07337,1.07351,1.07333,1.0735,305.0,1.0734222646693328,1.0734155977643232,53.366011146634,3.113128642873164e-06,-0.00017688687135719583,1.0734548527285228,1.0733531472714772,0
1800,2024-07-01 22:00:00,FX:EURUSD,1.0735,1.07355,1.07347,1.0735,218.0,1.0734481764462218,1.073428582723658,53.366011146634,4.338320202945667e-05,-3.661679797062334e-05,1.07344101110972,1.0733509888902801,0
1801,2024-07-01 22:05:00,FX:EURUSD,1.0735,1.0735,1.07324,1.07324,347.0,1.0733787842974811,1.0733995699969414,40.509684684068915,3.838762734131862e-06,-0.0002561612372657951,1.0734201040538642,1.0733238959461358,0
1802,2024-07-01 22:10:00,FX:EURUSD,1.07324,1.07333,1.07319,1.07333,412.0,1.0733625228649875,1.0733888669204887,45.47037779454173,-0.0001596451103142993,-0.00029964511031410623,1.0734094236227862,1.0733145763772136,0
1803,2024-07-01 22:15:00,FX:EURUSD,1.07333,1.07338,1.07327,1.07335,302.0,1.0733583485766585,1.0733828873942597,46.55084839179348,-0.00010416883147823519,-0.0002141688314782897,1.0734133707881985,1.073320629211801,0
1804,2024-07-01 22:20:00,FX:EURUSD,1.07335,1.07335,1.07325,1.07333,323.0,1.0733488990511058,1.073374750872066,45.56590998449296,-0.00012812299494968649,-0.00022812299494967547,1.0734179642704953,1.073334035729505,0
1805,2024-07-01 22:25:00,FX:EURUSD,1.07333,1.07339,1.07319,1.07319,280.0,1.0732959327007372,1.073346327660979,39.2277716726588,-7.682405397124725e-05,-0.0002768240539712252,1.0734151528228912,1.0733168471771088,0
1806,2024-07-01 22:30:00,FX:EURUSD,1.07319,1.07325,1.07317,1.0732,279.0,1.0732639551338248,1.073323815713136,39.87940822354959,-0.00020636036558019377,-0.0002863603655802738,1.0734029454274545,1.0732930545725454,0
1807,2024-07-01 22:35:00,FX:EURUSD,1.0732,1.07323,1.07308,1.07312,281.0,1.0732159700892165,1.0732924594495765,36.46687152620559,-0.00021316976300855828,-0.00036316976300843073,1.0733733344843195,1.0732526655156804,0
1808,2024-07-01 22:40:00,FX:EURUSD,1.07312,1.07314,1.07308,1.07309,181.0,1.0731739800594777,1.0732613118419494,35.233471675139995,-0.00028931996838066354,-0.0003493199683806125,1.073352869359788,1.0732171306402116,0
1809,2024-07-01 22:45:00,FX:EURUSD,1.07309,1.07315,1.07308,1.07312,166.0,1.0731559867063185,1.0732395715585725,37.538142175838296,-0.0002671897735422313,-0.0003371897735422458,1.0733084023615018,1.0731855976384979,0
1810,2024-07-01 22:50:00,FX:EURUSD,1.07312,1.07323,1.07308,1.07322,180.0,1.073177324470879,1.0732365605495613,44.694526355496016,-0.00017945684124653916,-0.0003294568412464116,1.0732636346277906,1.0731743653722097,0
1811,2024-07-01 22:55:00,FX:EURUSD,1.07322,1.07323,1.07314,1.07322,294.0,1.0731915496472528,1.0732340127727058,44.694526355496016,-0.00017202716119757433,-0.0002620271611974978,1.0732614999999777,1.0731725000000225,0
1812,2024-07-01 23:00:00,FX:EURUSD,1.07322,1.07329,1.07322,1.07328,252.0,1.0732210330981686,1.073241087730751,48.876913114205514,-0.00010724178232690562,-0.00017724178232692012,1.0732538807831589,1.0731701192168412,0
1813,2024-07-01 23:05:00,FX:EURUSD,1.07328,1.0733,1.07321,1.07327,236.0,1.073237355398779,1.073245535772174,48.21398503556222,-9.225190851047671e-05,-0.00018225190851040018,1.0732406878726282,1.073167312127372,0
1814,2024-07-01 23:10:00,FX:EURUSD,1.07327,1.0733,1.07326,1.07328,329.0,1.0732515702658527,1.0732508379610703,48.9690509243595,-8.784987288268375e-05,-0.00012784987288250171,1.0732319734741569,1.0731660265258431,0
1815,2024-07-01 23:15:00,FX:EURUSD,1.07328,1.07333,1.07322,1.07327,414.0,1.0732577135105685,1.0732537859670597,48.20234453613792,-5.3228309240260785e-05,-0.00016322830924009324,1.073241572387797,1.073172427612203,0
1816,2024-07-01 23:20:00,FX:EURUSD,1.07327,1.07331,1.07322,1.07323,363.0,1.0732484756737124,1.073250126587512,45.11970862475929,-6.721935593656525e-05,-0.00015721935593648872,1.0732447131098863,1.0731752868901137,0
1817,2024-07-01 23:25:00,FX:EURUSD,1.07323,1.07328,1.07321,1.07325,326.0,1.073248983782475,1.0732501071125102,46.96956423860964,-9.223036158600983e-05,-0.00016223036158602433,1.0732546267291703,1.0731913732708298,0
1818,2024-07-01 23:30:00,FX:EURUSD,1.07325,1.07328,1.07322,1.07322,229.0,1.07323932252165,1.073245475249047,44.51428631901989,-8.626054348459533e-05,-0.00014626054348454431,1.0732587156333397,1.0732132843666604,0
1819,2024-07-01 23:35:00,FX:EURUSD,1.07322,1.07322,1.073,1.07308,349.0,1.0731862150144336,1.0732200175184243,35.15799783359488,-0.00013503463981856534,-0.00035503463981867434,1.0732599999999648,1.0732040000000356,0
1820,2024-07-01 23:40:00,FX:EURUSD,1.07308,1.07309,1.0729,1.07302,394.0,1.0731308100096224,1.073189245592513,32.012195532868304,-0.00025189602649233755,-0.00044189602649247206,1.0732544735211396,1.0731695264788605,0
1821,2024-07-01 23:45:00,FX:EURUSD,1.07302,1.07303,1.07285,1.07292,464.0,1.073060540006415,1.0731478231936649,27.533016724702563,-0.0002953510842771401,-0.000475351084276987,1.0732429015598977,1.0731210984401025,0
1822,2024-07-01 23:50:00,FX:EURUSD,1.07292,1.07303,1.07286,1.07293,375.0,1.0730170266709433,1.073114311933101,28.622530305307336,-0.0002798471201879149,-0.0004498471201879184,1.0732159220574122,1.073078077942588,0
1823,2024-07-01 23:55:00,FX:EURUSD,1.07293,1.07295,1.07281,1.07295,377.0,1.0729946844472957,1.0730890331741625,30.88954721945717,-0.0003457354684157643,-0.0004857354684157933,1.0731863179500398,1.0730436820499603,0
1824,2024-07-02 00:00:00,FX:EURUSD,1.07295,1.07302,1.07291,1.07291,282.0,1.0729664562981973,1.0730614896089068,28.887724981389596,-0.0002606085873013697,-0.0003706085873014242,1.0731495122367,1.0730064877633003,0
1825,2024-07-02 00:05:00,FX:EURUSD,1.07291,1.07292,1.07276,1.07285,249.0,1.0729276375321315,1.073028952745998,26.118016972919094,-0.00034372197603471655,-0.0005037219760348766,1.0731070703876293,1.0729649296123709,0
1826,2024-07-02 00:10:00,FX:EURUSD,1.07285,1.07293,1.07284,1.07286,214.0,1.0729050916880878,1.0730029600158444,27.383892264960267,-0.00031788974168067696,-0.00040788974168060044,1.0730663962164941,1.072931603783506,0
1827,2024-07-02 00:15:00,FX:EURUSD,1.07286,1.07299,1.07285,1.0729,284.0,1.0729033944587252,1.0729871200134067,32.43539047039212,-0.0002442470067125502,-0.00038424700671257916,1.0730179073278663,1.0729100926721338,0
1828,2024-07-02 00:20:00,FX:EURUSD,1.0729,1.07291,1.07275,1.07277,301.0,1.0728589296391502,1.072953716934421,26.018301032157765,-0.00030604124174349323,-0.0004660412417434312,1.0729602583324631,1.0728777416675372,0
1829,2024-07-02 00:25:00,FX:EURUSD,1.07277,1.07278,1.07268,1.07277,367.0,1.0728292864261002,1.0729254527906638,26.018301032157765,-0.00041854942834174125,-0.0005185494283417302,1.0729249999999675,1.0728510000000326,1
1830,2024-07-02 00:30:00,FX:EURUSD,1.07277,1.07293,1.07276,1.07293,270.0,1.0728628576174002,1.072926152361331,42.640191218930084,-0.0002580180782107977,-0.0004280180782108012,1.0729099394569694,1.0728480605430304,0
1831,2024-07-02 00:35:00,FX:EURUSD,1.07293,1.07301,1.07288,1.07298,474.0,1.0729019050782669,1.072934436613434,46.721039369221195,-0.0001698605065161285,-0.000299860506516092,1.0729190771183872,1.0728509228816125,0
1832,2024-07-02 00:40:00,FX:EURUSD,1.07298,1.07313,1.07297,1.07313,322.0,1.0729779367188446,1.0729645232882903,56.78346152688897,-4.790519253528025e-05,-0.00020790519253521822,1.0729551123736976,1.0728548876263024,0
1833,2024-07-02 00:45:00,FX:EURUSD,1.07313,1.07314,1.07302,1.07307,487.0,1.0730086244792298,1.072980750474707,52.460073305377435,-3.3673616357310365e-05,-0.00015367361635720833,1.0729727247700542,1.0728612752299456,0
1834,2024-07-02 00:50:00,FX:EURUSD,1.07307,1.07318,1.07306,1.07317,506.0,1.0730624163194866,1.0730098657862905,58.24091008223743,6.470447029061077e-06,-0.00011352955297105893,1.0730103442647718,1.0728756557352281,0
1835,2024-07-02 00:55:00,FX:EURUSD,1.07317,1.07329,1.07315,1.0732,493.0,1.0731082775463245,1.0730391172037843,59.839160397001756,0.00011543239028299901,-2.456760971702998e-05,1.0730532595508733,1.0729027404491263,0
1836,2024-07-02 01:00:00,FX:EURUSD,1.0732,1.07354,1.07319,1.07352,816.0,1.0732455183642164,1.073113099172433,72.21395092646915,0.0003518860220363962,1.8860220365457536e-06,1.0731515685827635,1.0729364314172363,0
1837,2024-07-02 01:05:00,FX:EURUSD,1.07352,1.07358,1.07331,1.07333,770.0,1.0732736789094777,1.07314646853052,60.19912610773067,0.00038632186430964666,0.00011632186430965419,1.0731994066279087,1.0729745933720911,0
1838,2024-07-02 01:10:00,FX:EURUSD,1.07333,1.07334,1.07306,1.07318,865.0,1.0732424526063185,1.0731516272181323,52.65419113529544,0.00014685826178784112,-0.00013314173821221686,1.0732275941765261,1.073028405823474,0
1839,2024-07-02 01:15:00,FX:EURUSD,1.07318,1.07347,1.07315,1.0734,792.0,1.0732949684042123,1.0731898384153427,60.56266762064854,0.0002687461730901397,-5.125382690973623e-05,1.0732780186761446,1.0731039813238554,0
1840,2024-07-02 01:20:00,FX:EURUSD,1.0734,1.07343,1.07321,1.07338,618.0,1.073323312269475,1.0732190940437514,59.57575943744687,0.00022173651924362048,1.7365192435114807e-06,1.0733150948797208,1.0731569051202794,0
1841,2024-07-02 01:25:00,FX:EURUSD,1.07338,1.07339,1.07312,1.07339,693.0,1.0733455415129833,1.0732453872677896,59.93190619983675,0.0001746095969201722,-9.539040307982027e-05,1.0733462116319565,1.0732077883680435,2
1842,2024-07-02 01:30:00,FX:EURUSD,1.07339,1.07341,1.07306,1.07313,524.0,1.073273694341989,1.0732276353804373,47.94974094415967,0.0001979582401780977,-0.00015204175982197476,1.0733462116319563,1.0732077883680433,0
1843,2024-07-02 01:35:00,FX:EURUSD,1.07313,1.07326,1.07295,1.07298,466.0,1.0731757962279926,1.0731895376296008,42.59057517287015,5.705791703403129e-05,-0.0002529420829660012,1.0733448374908368,1.0731911625091635,0
1844,2024-07-02 01:40:00,FX:EURUSD,1.07298,1.07299,1.07266,1.07298,652.0,1.0731105308186617,1.0731573010712008,42.59057517287015,-0.00020419925618297974,-0.0005341992561831432,1.0733364485562948,1.0731615514437054,0
1845,2024-07-02 01:45:00,FX:EURUSD,1.07298,1.07305,1.0729,1.07301,664.0,1.0730770205457745,1.073134639367939,44.07821924396542,-0.00013697575594062705,-0.00028697575594072156,1.073324472218128,1.0731355277818722,0
1846,2024-07-02 01:50:00,FX:EURUSD,1.07301,1.07302,1.07266,1.07275,654.0,1.072968013697183,1.0730754640805638,35.40434601283235,-0.00014983945178626001,-0.000509839451786398,1.0732583577239594,1.0730476422760407,0
1847,2024-07-02 01:55:00,FX:EURUSD,1.07275,1.07276,1.07248,1.0725,862.0,1.0728120091314555,1.0729869311450924,29.34670424527009,-0.00038357123799093173,-0.0006635712379907677,1.0732087623868265,1.0729312376131734,0
1848,2024-07-02 02:00:00,FX:EURUSD,1.0725,1.07281,1.07241,1.07258,1178.0,1.0727346727543037,1.0729243263535397,33.32890488839715,-0.0003114704051285777,-0.0007114704051285337,1.0731650967439945,1.0728549032560055,0
1849,2024-07-02 02:05:00,FX:EURUSD,1.07258,1.0726,1.07217,1.07249,1434.0,1.0726531151695358,1.0728575069145336,31.172624817885776,-0.0004967068598293878,-0.0009267068598293182,1.0730769311558799,1.07276106884412,0
1850,2024-07-02 02:10:00,FX:EURUSD,1.07249,1.07264,1.07223,1.07228,1140.0,1.0725287434463573,1.072768659696913,26.764894568232123,-0.00042467913983612604,-0.0008346791398361475,1.0729727444655475,1.0726452555344523,0
1851,2024-07-02 02:15:00,FX:EURUSD,1.07228,1.07228,1.07183,1.07184,1157.0,1.0722991622975715,1.072625788974311,20.227487597969755,-0.0007366525069014696,-0.001186652506901309,1.0728433171941405,1.0724646828058595,0
1852,2024-07-02 02:20:00,FX:EURUSD,1.07184,1.07188,1.07128,1.07145,1180.0,1.072016108198381,1.0724448983628785,16.362917300327936,-0.0010752151536896903,-0.0016752151536896243,1.0727296411295268,1.0722423588704733,0
1853,2024-07-02 02:25:00,FX:EURUSD,1.07145,1.0718,1.07144,1.07161,817.0,1.0718807387989209,1.0723164524608972,22.951156083754867,-0.001102461618250894,-0.001462461618251032,1.072609292623785,1.072088707376215,0
1854,2024-07-02 02:30:00,FX:EURUSD,1.07161,1.07193,1.0715,1.07189,1012.0,1.0718838258659473,1.07225084438999,33.023277580903724,-0.0009327572410646745,-0.001362757241064827,1.072485142815511,1.071994857184489,0
1855,2024-07-02 02:35:00,FX:EURUSD,1.07189,1.07201,1.0715,1.07151,836.0,1.071759217243965,1.0721368683299917,27.66836431565342,-0.0007997079374937321,-0.0013097079374937426,1.0723201521235977,1.0718598478764023,0
1856,2024-07-02 02:40:00,FX:EURUSD,1.07151,1.07151,1.07125,1.07137,984.0,1.0716294781626434,1.072018888586916,25.975474269076372,-0.0012432488026898891,-0.001503248802689816,1.0721762297928383,1.0717277702071617,0
1857,2024-07-02 02:45:00,FX:EURUSD,1.07137,1.07151,1.07119,1.0715,1002.0,1.0715863187750956,1.0719390595735443,30.295721305970744,-0.0011941017908196905,-0.0015141017908195664,1.0720650234728761,1.071638976527124,0
1858,2024-07-02 02:50:00,FX:EURUSD,1.0715,1.07167,1.07145,1.07155,785.0,1.0715742125167305,1.0718792042545375,31.961820465207325,-0.0009888428970621366,-0.0012088428970620235,1.07192720563963,1.0715707943603696,0
1859,2024-07-02 02:55:00,FX:EURUSD,1.07155,1.07196,1.07153,1.07182,955.0,1.0716561416778205,1.0718700959076857,40.359596729266116,-0.0006659470971772663,-0.0010959470971771967,1.0718125143670096,1.0715514856329904,0
1860,2024-07-02 03:00:00,FX:EURUSD,1.07182,1.07219,1.07171,1.07177,975.0,1.0716940944518805,1.0718546965372724,39.37771996617893,-0.00040238054434671433,-0.0008823805443467503,1.0717183913611055,1.0715436086388945,0
1861,2024-07-02 03:05:00,FX:EURUSD,1.07177,1.07201,1.0716,1.07198,980.0,1.0717893963012537,1.0718739739930767,45.45743940287665,-0.0005583656210390586,-0.000968365621038858,1.0717426793222533,1.0715473206777466,0
1862,2024-07-02 03:10:00,FX:EURUSD,1.07198,1.07241,1.07195,1.07212,822.0,1.0718995975341692,1.0719118241479881,49.16518414997081,-0.0001407826555079872,-0.0006007826555081142,1.071826494541337,1.071597505458663,0
1863,2024-07-02 03:15:00,FX:EURUSD,1.07212,1.07213,1.07149,1.07167,1123.0,1.0718230650227796,1.071874620432913,39.701605178276395,-0.00038624215921356786,-0.0010262421592135418,1.0718315077089715,1.0716044922910284,0
1864,2024-07-02 03:20:00,FX:EURUSD,1.07167,1.07199,1.07167,1.07198,861.0,1.0718753766818532,1.0718908326740033,47.321805109148,-0.0005052130549307865,-0.0008252130549308845,1.0718446445918688,1.071609355408131,0
1865,2024-07-02 03:25:00,FX:EURUSD,1.07198,1.07198,1.07146,1.0715,1092.0,1.0717502511212356,1.0718307045703104,38.99722363205504,-0.0004761850919923205,-0.0009961850919921744,1.0718441143513548,1.071607885648645,0
1866,2024-07-02 03:30:00,FX:EURUSD,1.0715,1.07181,1.07142,1.07177,1032.0,1.0717568340808237,1.0718213654056472,44.94072888924925,-0.0006192758726983882,-0.0010092758726982787,1.0718681322671637,1.0716638677328358,0
1867,2024-07-02 03:35:00,FX:EURUSD,1.07177,1.07182,1.07153,1.07166,875.0,1.0717245560538826,1.0717965399586245,43.07546407890007,-0.0005791081914159335,-0.000869108191415835,1.0718762284457903,1.0716877715542097,0
1868,2024-07-02 03:40:00,FX:EURUSD,1.07166,1.07189,1.07165,1.07188,710.0,1.0717763707025885,1.07180937996499,47.80229781830155,-0.0004887510074389478,-0.0007287510074389658,1.0719016097569336,1.0717283902430663,0
1869,2024-07-02 03:45:00,FX:EURUSD,1.07188,1.07199,1.07174,1.07192,662.0,1.071824247135059,1.0718263984319145,48.64807014081196,-0.00037076077185305145,-0.0006207607718531349,1.071913041183523,1.0717369588164771,0
1870,2024-07-02 03:50:00,FX:EURUSD,1.07192,1.07214,1.07188,1.07207,845.0,1.071906164756706,1.0718638755962353,51.84037948111319,-0.00020935838864288847,-0.00046935838864303747,1.0719496110458464,1.0717603889541532,0
1871,2024-07-02 03:55:00,FX:EURUSD,1.07207,1.07229,1.07203,1.07205,563.0,1.071954109837804,1.0718925101198915,51.37582748922574,-4.761884399018257e-05,-0.0003076188439901095,1.0719594628134017,1.071764537186598,0
1872,2024-07-02 04:00:00,FX:EURUSD,1.07205,1.07226,1.07189,1.07191,870.0,1.0719394065585361,1.0718952008706775,48.085303105158104,-6.0849477559132836e-05,-0.0004308494775591143,1.0719292170618198,1.0717527829381799,0
1873,2024-07-02 04:05:00,FX:EURUSD,1.07191,1.07214,1.07168,1.07203,926.0,1.0719696043723577,1.0719159391982656,51.01874801435602,-0.00016944361569404265,-0.0006294436156941696,1.071964294043303,1.071789705956697,0
1874,2024-07-02 04:10:00,FX:EURUSD,1.07203,1.07208,1.07181,1.07181,788.0,1.0719164029149053,1.0718996408600707,45.83852728490316,-0.00020985759154945605,-0.0004798575915494485,1.0719459941858278,1.0717740058141723,0
1875,2024-07-02 04:15:00,FX:EURUSD,1.07181,1.07201,1.07162,1.07171,645.0,1.0718476019432703,1.0718704653431368,43.64126606943147,-0.0002571180781554272,-0.0006471180781553176,1.0719488767264693,1.0718131232735304,0
1876,2024-07-02 04:20:00,FX:EURUSD,1.07171,1.07175,1.07127,1.07169,972.0,1.0717950679621804,1.0718427014441927,43.18956777753049,-0.0004944859966591331,-0.000974485996659169,1.071945078082634,1.071800921917366,0
1877,2024-07-02 04:25:00,FX:EURUSD,1.07169,1.07187,1.0715,1.07154,756.0,1.0717100453081203,1.07179613199124,39.81765300647833,-0.0003468590948292327,-0.0007168590948294362,1.0719434454364785,1.071778554563521,0
1878,2024-07-02 04:30:00,FX:EURUSD,1.07154,1.07157,1.07137,1.07147,751.0,1.0716300302054136,1.0717459578387414,38.295558965380124,-0.0006175705028752532,-0.0008175705028752311,1.071920945529847,1.071719054470153,0
1879,2024-07-02 04:35:00,FX:EURUSD,1.07147,1.07176,1.07147,1.07169,622.0,1.0716500201369425,1.0717373489404733,45.445604064810496,-0.0004080579341350088,-0.0006980579341351323,1.0718981446983094,1.0716958553016904,0
1880,2024-07-02 04:40:00,FX:EURUSD,1.07169,1.07175,1.07143,1.07143,524.0,1.0715766800912951,1.071690064488093,39.53877034623165,-0.00038911448573775154,-0.0007091144857376275,1.071836490337694,1.071629509662306,0
1881,2024-07-02 04:45:00,FX:EURUSD,1.07143,1.0715,1.07124,1.07129,699.0,1.0714811200608636,1.0716285161053094,36.73413783106119,-0.0006058158784540968,-0.0008658158784540237,1.0717649826374742,1.0715490173625255,0
1882,2024-07-02 04:50:00,FX:EURUSD,1.07129,1.0713,1.07108,1.07114,656.0,1.071367413373909,1.0715533597814157,33.9217043767126,-0.0007679407459657561,-0.000987940745965643,1.0717035313725165,1.0714564686274834,0
1883,2024-07-02 04:55:00,FX:EURUSD,1.07114,1.07122,1.07105,1.07108,718.0,1.0712716089159395,1.0714805351996595,32.82505836555586,-0.0008091979716140507,-0.0009791979716140542,1.071604127033018,1.071365872966982,0
1884,2024-07-02 05:00:00,FX:EURUSD,1.07108,1.07118,1.071,1.07109,487.0,1.0712110726106265,1.0714204528612503,33.21760216096982,-0.0008123666786095107,-0.0009923666786095797,1.0715319758378647,1.0712940241621352,0
1885,2024-07-02 05:05:00,FX:EURUSD,1.07109,1.07123,1.07102,1.07119,542.0,1.0712040484070844,1.0713849985749042,37.21974388182437,-0.0007309013186640456,-0.0009409013186638671,1.0714728805166038,1.0712491194833962,0
1886,2024-07-02 05:10:00,FX:EURUSD,1.07119,1.0712,1.07099,1.07105,513.0,1.0711526989380564,1.0713334603326112,34.09879876481371,-0.0007251796983240855,-0.0009351796983239069,1.0714028548534336,1.0711911451465663,1
1887,2024-07-02 05:15:00,FX:EURUSD,1.07105,1.07142,1.07104,1.07141,695.0,1.0712384659587042,1.0713452356660556,46.64824324404788,-0.00048497657289958696,-0.0008649765728996339,1.0713840299954787,1.0711839700045216,0
1888,2024-07-02 05:20:00,FX:EURUSD,1.07141,1.07146,1.07122,1.07131,440.0,1.0712623106391361,1.0713398147943547,44.103243401111484,-0.0004216441582760577,-0.0006616441582760757,1.0713633624663872,1.071172637533613,0
1889,2024-07-02 05:25:00,FX:EURUSD,1.07131,1.07188,1.07131,1.0718,622.0,1.0714415404260909,1.0714106125183,56.72397364888505,1.5575734209072323e-06,-0.0005684424265790522,1.0713871075852819,1.0711708924147183,0
1890,2024-07-02 05:30:00,FX:EURUSD,1.0718,1.07182,1.07138,1.07141,507.0,1.0714310269507274,1.0714105182847153,47.42630162203562,-4.00721353406297e-05,-0.00048007213534062565,1.071384448825007,1.0711695511749926,0
1891,2024-07-02 05:35:00,FX:EURUSD,1.07141,1.0715,1.0712,1.07122,507.0,1.0713606846338184,1.0713812077793745,43.625899714625184,-0.0003349712672882088,-0.0006349712672881758,1.0713777497099553,1.0711622502900446,0
1892,2024-07-02 05:40:00,FX:EURUSD,1.07122,1.07161,1.07112,1.0716,533.0,1.0714404564225457,1.0714148681210092,52.015311384869996,-0.0002157567077867295,-0.0007057567077866089,1.071431676272396,1.0712003237276038,0
1893,2024-07-02 05:45:00,FX:EURUSD,1.0716,1.07171,1.07137,1.07145,773.0,1.0714436376150305,1.0714202730254694,48.88272189969891,-0.00010102115061871864,-0.0004410211506187256,1.0714629784069514,1.0712430215930486,0
1894,2024-07-02 05:50:00,FX:EURUSD,1.07145,1.07172,1.07144,1.07157,856.0,1.0714857584100204,1.071443307944628,51.43525813362334,-8.156934079051048e-05,-0.00036156934079056846,1.0715057246389137,1.0712962753610864,0
1895,2024-07-02 05:55:00,FX:EURUSD,1.07157,1.07179,1.07157,1.07173,772.0,1.071567172273347,1.071487414414685,54.72378649736201,-8.762699975184418e-06,-0.00022876269997529342,1.0715637715495692,1.071346228450431,0
1896,2024-07-02 06:00:00,FX:EURUSD,1.07173,1.07174,1.07149,1.07154,773.0,1.071558114848898,1.0714955045047336,50.310507487552485,-4.861514311360615e-05,-0.0002986151431134676,1.0715895043858275,1.0714184956141726,0
1897,2024-07-02 06:05:00,FX:EURUSD,1.07154,1.07182,1.07153,1.0718,586.0,1.0716387432325987,1.0715423499655439,55.64985948644226,3.093839191059544e-05,-0.000259061608089306,1.071637341136286,1.0714486588637138,0
1898,2024-07-02 06:10:00,FX:EURUSD,1.0718,1.07182,1.07169,1.07181,541.0,1.0716958288217326,1.0715835268939218,55.84891790828109,3.0117278502439504e-05,-9.988272149752397e-05,1.0716862751306395,1.0714997248693605,0
1899,2024-07-02 06:15:00,FX:EURUSD,1.07181,1.07183,1.07165,1.07167,623.0,1.0716872192144884,1.0715968304487031,52.266119210269736,4.481856169857856e-05,-0.00013518143830149043,1.0716679488487464,1.0714920511512536,0
1900,2024-07-02 06:20:00,FX:EURUSD,1.07167,1.07182,1.07153,1.07178,596.0,1.0717181461429923,1.0716250103796718,54.75406233501052,3.502175535752272e-05,-0.0002549782446423787,1.0717045799634386,1.071529420036562,0
1901,2024-07-02 06:25:00,FX:EURUSD,1.07178,1.07184,1.07173,1.07181,397.0,1.0717487640953283,1.0716534703212608,55.44498184955976,5.404051004931354e-05,-5.5959489950518915e-05,1.0717375710970825,1.0716144289029177,0
1902,2024-07-02 06:30:00,FX:EURUSD,1.07181,1.07199,1.07181,1.07198,226.0,1.071825842730219,1.0717037056564513,59.2881139777771,0.00019643107828271056,1.6431078282641565e-05,1.0717888064168102,1.07163919358319,0
1903,2024-07-02 06:35:00,FX:EURUSD,1.07198,1.07219,1.07191,1.0721,480.0,1.0719172284868128,1.0717646740169973,61.82383721440036,0.00038441417325207894,0.00010441417325202096,1.071859760448216,1.071698239551784,0
1904,2024-07-02 06:40:00,FX:EURUSD,1.0721,1.07222,1.07206,1.07207,574.0,1.071968152324542,1.0718116472451515,60.79119499176289,0.00040404498998736216,0.0002440449899874242,1.0719122000600727,1.0717457999399271,0
1905,2024-07-02 06:45:00,FX:EURUSD,1.07207,1.07224,1.07206,1.07215,684.0,1.0720287682163612,1.0718637015151282,62.608086141053,0.0004109451864584557,0.0002309451864583867,1.0719648735851885,1.0717771264148115,0
1906,2024-07-02 06:50:00,FX:EURUSD,1.07215,1.07228,1.0721,1.07225,458.0,1.072102512144241,1.0719231320512623,64.83042845069951,0.00043443753208727287,0.0002544375320874259,1.0720336733330704,1.0718503266669295,0
1907,2024-07-02 06:55:00,FX:EURUSD,1.07225,1.07246,1.07225,1.07239,541.0,1.072198341429494,1.0719949578895296,67.75716157914638,0.0005930870406329891,0.00038308704063294563,1.072110759965362,1.0718912400346379,0
1908,2024-07-02 07:00:00,FX:EURUSD,1.07239,1.07284,1.07239,1.07276,1124.0,1.072385560952996,1.0721126566757557,73.99617048137307,0.0009380640194318612,0.0004880640194317998,1.0722485811259508,1.071943418874049,0
1909,2024-07-02 07:05:00,FX:EURUSD,1.07276,1.0729,1.07276,1.07285,696.0,1.072540373968664,1.0722260941102548,75.26616860877206,0.0009608850382776257,0.0008208850382775967,1.072385685759446,1.072042314240554,0
1910,2024-07-02 07:10:00,FX:EURUSD,1.07285,1.07304,1.07284,1.07298,676.0,1.0726869159791095,1.0723420796317542,77.03362091440438,0.0010600660171686815,0.0008600660171687036,1.0725233039883273,1.0721446960116725,0
1911,2024-07-02 07:15:00,FX:EURUSD,1.07298,1.07333,1.07297,1.07328,945.0,1.0728846106527397,1.0724863750730227,80.53525997548614,0.0012990830361030437,0.0009390830361031277,1.0726953414332248,1.0722666585667753,0
1912,2024-07-02 07:20:00,FX:EURUSD,1.07328,1.07328,1.07288,1.0729,1171.0,1.0728897404351598,1.072550009677173,66.52051085685216,0.001215001348412903,0.000815001348412947,1.0727777931883558,1.0723682068116442,0
1913,2024-07-02 07:25:00,FX:EURUSD,1.0729,1.07295,1.07279,1.07281,851.0,1.0728631602901066,1.072590008188377,63.65829906446773,0.000855785609259474,0.000695785609259314,1.0728350261762087,1.0724529738237911,0
1914,2024-07-02 07:30:00,FX:EURUSD,1.07281,1.07302,1.07279,1.07281,1150.0,1.0728454401934044,1.0726238530824728,63.65829906446773,0.0008977155853668872,0.0006677155853667127,1.0728840542080078,1.0725519457919923,0
1915,2024-07-02 07:35:00,FX:EURUSD,1.07281,1.0731,1.07271,1.07303,863.0,1.0729069601289365,1.0726863372236308,67.70117328894315,0.0009421188957443594,0.0005521188957444689,1.0729474425678398,1.07266455743216,0
1916,2024-07-02 07:40:00,FX:EURUSD,1.07303,1.07308,1.07285,1.07296,626.0,1.0729246400859576,1.072728439189226,65.18412950282959,0.0008906632527740932,0.0006606632527741407,1.072984750870053,1.0727692491299468,0
1917,2024-07-02 07:45:00,FX:EURUSD,1.07296,1.07311,1.07287,1.07298,667.0,1.0729430933906383,1.072767140852422,65.58296022560646,0.0008896568507044122,0.0006496568507043943,1.073007246052503,1.0728647539474967,0
