datetime,symbol,open,high,low,close,volume,HighArrow,LowArrow,UTC,GMT
2024-06-17 08:30:00,FX:EURUSD,1.0717,1.07195,1.07125,1.07135,3036.0,,,2024-06-17 13:30:00,2024-06-17 15:30:00
2024-06-17 08:15:00,FX:EURUSD,1.07188,1.07208,1.0714,1.0717,2489.0,,,2024-06-17 13:15:00,2024-06-17 15:15:00
2024-06-17 08:00:00,FX:EURUSD,1.07137,1.07196,1.07137,1.07188,2517.0,,,2024-06-17 13:00:00,2024-06-17 15:00:00
2024-06-17 07:45:00,FX:EURUSD,1.07104,1.07139,1.0707,1.07137,2606.0,,,2024-06-17 12:45:00,2024-06-17 14:45:00
2024-06-17 07:30:00,FX:EURUSD,1.07138,1.0714,1.07093,1.07104,3027.0,,,2024-06-17 12:30:00,2024-06-17 14:30:00
2024-06-17 07:15:00,FX:EURUSD,1.07127,1.07154,1.07101,1.07138,2515.0,,,2024-06-17 12:15:00,2024-06-17 14:15:00
2024-06-17 07:00:00,FX:EURUSD,1.07093,1.0714,1.07082,1.07127,2528.0,,,2024-06-17 12:00:00,2024-06-17 14:00:00
2024-06-17 06:45:00,FX:EURUSD,1.07158,1.07159,1.07089,1.07093,2655.0,,,2024-06-17 11:45:00,2024-06-17 13:45:00
2024-06-17 06:30:00,FX:EURUSD,1.07155,1.07179,1.07126,1.07158,2632.0,,,2024-06-17 11:30:00,2024-06-17 13:30:00
2024-06-17 06:15:00,FX:EURUSD,1.07107,1.07168,1.07104,1.07155,2125.0,,,2024-06-17 11:15:00,2024-06-17 13:15:00
2024-06-17 06:00:00,FX:EURUSD,1.071,1.07156,1.07091,1.07107,1779.0,,,2024-06-17 11:00:00,2024-06-17 13:00:00
2024-06-17 05:45:00,FX:EURUSD,1.07067,1.07123,1.07062,1.071,2080.0,,,2024-06-17 10:45:00,2024-06-17 12:45:00
2024-06-17 05:30:00,FX:EURUSD,1.07039,1.07068,1.0702,1.07067,2664.0,,,2024-06-17 10:30:00,2024-06-17 12:30:00
2024-06-17 05:15:00,FX:EURUSD,1.0706,1.07065,1.0702,1.07039,2278.0,,,2024-06-17 10:15:00,2024-06-17 12:15:00
2024-06-17 05:00:00,FX:EURUSD,1.07111,1.07136,1.07059,1.0706,2777.0,,,2024-06-17 10:00:00,2024-06-17 12:00:00
2024-06-17 04:45:00,FX:EURUSD,1.07108,1.0712,1.07091,1.07111,2927.0,,,2024-06-17 09:45:00,2024-06-17 11:45:00
2024-06-17 04:30:00,FX:EURUSD,1.0711,1.07146,1.07099,1.07108,2824.0,,,2024-06-17 09:30:00,2024-06-17 11:30:00
2024-06-17 04:15:00,FX:EURUSD,1.07129,1.07129,1.07068,1.0711,2762.0,,,2024-06-17 09:15:00,2024-06-17 11:15:00
2024-06-17 04:00:00,FX:EURUSD,1.07071,1.07138,1.07071,1.07129,2912.0,,,2024-06-17 09:00:00,2024-06-17 11:00:00
2024-06-17 03:45:00,FX:EURUSD,1.07094,1.07106,1.0705,1.07071,3170.0,,,2024-06-17 08:45:00,2024-06-17 10:45:00
2024-06-17 03:30:00,FX:EURUSD,1.071,1.07117,1.07037,1.07094,3540.0,,,2024-06-17 08:30:00,2024-06-17 10:30:00
2024-06-17 03:15:00,FX:EURUSD,1.07083,1.07104,1.07051,1.071,3201.0,,,2024-06-17 08:15:00,2024-06-17 10:15:00
2024-06-17 03:00:00,FX:EURUSD,1.07006,1.07122,1.06996,1.07083,3810.0,,,2024-06-17 08:00:00,2024-06-17 10:00:00
2024-06-17 02:45:00,FX:EURUSD,1.06965,1.07006,1.06921,1.07006,3089.0,,,2024-06-17 07:45:00,2024-06-17 09:45:00
2024-06-17 02:30:00,FX:EURUSD,1.07064,1.07084,1.06951,1.06965,4294.0,,,2024-06-17 07:30:00,2024-06-17 09:30:00
2024-06-17 02:15:00,FX:EURUSD,1.06973,1.07087,1.0697,1.07064,4279.0,,,2024-06-17 07:15:00,2024-06-17 09:15:00
2024-06-17 02:00:00,FX:EURUSD,1.06975,1.07005,1.06944,1.06973,4408.0,,,2024-06-17 07:00:00,2024-06-17 09:00:00
2024-06-17 01:45:00,FX:EURUSD,1.06996,1.07037,1.06955,1.06975,3780.0,,,2024-06-17 06:45:00,2024-06-17 08:45:00
2024-06-17 01:30:00,FX:EURUSD,1.06955,1.06999,1.06917,1.06996,5137.0,,,2024-06-17 06:30:00,2024-06-17 08:30:00
2024-06-17 01:15:00,FX:EURUSD,1.06932,1.06961,1.06892,1.06955,3246.0,,,2024-06-17 06:15:00,2024-06-17 08:15:00
2024-06-17 01:00:00,FX:EURUSD,1.06997,1.06997,1.06862,1.06932,3818.0,,1.06842,2024-06-17 06:00:00,2024-06-17 08:00:00
2024-06-17 00:45:00,FX:EURUSD,1.07033,1.07037,1.0699,1.06997,1366.0,,,2024-06-17 05:45:00,2024-06-17 07:45:00
2024-06-17 00:30:00,FX:EURUSD,1.07044,1.07051,1.0702,1.07033,1260.0,,,2024-06-17 05:30:00,2024-06-17 07:30:00
2024-06-17 00:15:00,FX:EURUSD,1.07032,1.07046,1.07018,1.07044,894.0,,,2024-06-17 05:15:00,2024-06-17 07:15:00
2024-06-17 00:00:00,FX:EURUSD,1.07041,1.07045,1.07028,1.07032,900.0,,,2024-06-17 05:00:00,2024-06-17 07:00:00
2024-06-16 23:45:00,FX:EURUSD,1.0705,1.07054,1.07035,1.07041,844.0,,,2024-06-17 04:45:00,2024-06-17 06:45:00
2024-06-16 23:30:00,FX:EURUSD,1.07051,1.07053,1.07036,1.0705,1012.0,,,2024-06-17 04:30:00,2024-06-17 06:30:00
2024-06-16 23:15:00,FX:EURUSD,1.07033,1.07051,1.07031,1.07051,1262.0,,,2024-06-17 04:15:00,2024-06-17 06:15:00
2024-06-16 23:00:00,FX:EURUSD,1.07036,1.0704,1.0702,1.07033,776.0,,,2024-06-17 04:00:00,2024-06-17 06:00:00
2024-06-16 22:45:00,FX:EURUSD,1.07029,1.07038,1.07026,1.07036,644.0,,,2024-06-17 03:45:00,2024-06-17 05:45:00
2024-06-16 22:30:00,FX:EURUSD,1.07032,1.07045,1.07027,1.07029,798.0,,,2024-06-17 03:30:00,2024-06-17 05:30:00
2024-06-16 22:15:00,FX:EURUSD,1.07026,1.07038,1.0702,1.07032,1050.0,,,2024-06-17 03:15:00,2024-06-17 05:15:00
2024-06-16 22:00:00,FX:EURUSD,1.0704,1.07043,1.07017,1.07026,1404.0,,,2024-06-17 03:00:00,2024-06-17 05:00:00
2024-06-16 21:45:00,FX:EURUSD,1.07034,1.07047,1.07019,1.0704,1102.0,,,2024-06-17 02:45:00,2024-06-17 04:45:00
2024-06-16 21:30:00,FX:EURUSD,1.07026,1.0704,1.07024,1.07034,1165.0,,,2024-06-17 02:30:00,2024-06-17 04:30:00
2024-06-16 21:15:00,FX:EURUSD,1.07026,1.07047,1.07013,1.07026,1384.0,,,2024-06-17 02:15:00,2024-06-17 04:15:00
2024-06-16 21:00:00,FX:EURUSD,1.07016,1.07027,1.06988,1.07026,1203.0,,1.06968,2024-06-17 02:00:00,2024-06-17 04:00:00
2024-06-16 20:45:00,FX:EURUSD,1.07012,1.0702,1.07005,1.07016,1023.0,,,2024-06-17 01:45:00,2024-06-17 03:45:00
2024-06-16 20:30:00,FX:EURUSD,1.07004,1.07026,1.06992,1.07012,1140.0,,,2024-06-17 01:30:00,2024-06-17 03:30:00
2024-06-16 20:15:00,FX:EURUSD,1.07024,1.07028,1.07,1.07004,1485.0,,,2024-06-17 01:15:00,2024-06-17 03:15:00
2024-06-16 20:00:00,FX:EURUSD,1.07039,1.07042,1.07013,1.07024,2001.0,,,2024-06-17 01:00:00,2024-06-17 03:00:00
2024-06-16 19:45:00,FX:EURUSD,1.07052,1.07072,1.07038,1.07039,1456.0,,,2024-06-17 00:45:00,2024-06-17 02:45:00
2024-06-16 19:30:00,FX:EURUSD,1.07055,1.0706,1.07036,1.07052,1279.0,,,2024-06-17 00:30:00,2024-06-17 02:30:00
2024-06-16 19:15:00,FX:EURUSD,1.07017,1.07062,1.07012,1.07055,1489.0,,,2024-06-17 00:15:00,2024-06-17 02:15:00
2024-06-16 19:00:00,FX:EURUSD,1.07026,1.07033,1.07004,1.07017,2132.0,,,2024-06-17 00:00:00,2024-06-17 02:00:00
2024-06-16 18:45:00,FX:EURUSD,1.07028,1.07043,1.07017,1.07026,609.0,,,2024-06-16 23:45:00,2024-06-17 01:45:00
2024-06-16 18:30:00,FX:EURUSD,1.07038,1.07045,1.07019,1.07028,722.0,,,2024-06-16 23:30:00,2024-06-17 01:30:00
2024-06-16 18:15:00,FX:EURUSD,1.07042,1.07048,1.07025,1.07038,876.0,,,2024-06-16 23:15:00,2024-06-17 01:15:00
2024-06-16 18:00:00,FX:EURUSD,1.07066,1.07073,1.07039,1.07042,1110.0,,,2024-06-16 23:00:00,2024-06-17 01:00:00
2024-06-16 17:45:00,FX:EURUSD,1.0706,1.07072,1.07053,1.07066,325.0,,,2024-06-16 22:45:00,2024-06-17 00:45:00
2024-06-16 17:30:00,FX:EURUSD,1.07061,1.07078,1.07058,1.0706,603.0,,,2024-06-16 22:30:00,2024-06-17 00:30:00
2024-06-16 17:15:00,FX:EURUSD,1.07057,1.07068,1.07057,1.07061,274.0,,,2024-06-16 22:15:00,2024-06-17 00:15:00
2024-06-16 17:00:00,FX:EURUSD,1.07038,1.07091,1.07025,1.07057,945.0,1.07111,,2024-06-16 22:00:00,2024-06-17 00:00:00
2024-06-16 16:45:00,FX:EURUSD,1.07059,1.07059,1.06983,1.07038,739.0,,1.06963,2024-06-16 21:45:00,2024-06-16 23:45:00
2024-06-16 16:30:00,FX:EURUSD,1.07058,1.0706,1.07057,1.07059,17.0,,,2024-06-16 21:30:00,2024-06-16 23:30:00
2024-06-16 16:15:00,FX:EURUSD,1.07054,1.07073,1.07054,1.07058,173.0,,,2024-06-16 21:15:00,2024-06-16 23:15:00
2024-06-16 16:00:00,FX:EURUSD,1.07014,1.07055,1.07014,1.07054,132.0,,,2024-06-16 21:00:00,2024-06-16 23:00:00
2024-06-14 15:45:00,FX:EURUSD,1.07069,1.07073,1.06988,1.07023,697.0,,,2024-06-14 20:45:00,2024-06-14 22:45:00
2024-06-14 15:30:00,FX:EURUSD,1.07067,1.07076,1.07059,1.07069,339.0,,,2024-06-14 20:30:00,2024-06-14 22:30:00
2024-06-14 15:15:00,FX:EURUSD,1.07042,1.0707,1.07042,1.07067,297.0,,,2024-06-14 20:15:00,2024-06-14 22:15:00
2024-06-14 15:00:00,FX:EURUSD,1.0706,1.07063,1.07036,1.07042,563.0,,,2024-06-14 20:00:00,2024-06-14 22:00:00
2024-06-14 14:45:00,FX:EURUSD,1.07038,1.0706,1.07025,1.0706,880.0,,,2024-06-14 19:45:00,2024-06-14 21:45:00
2024-06-14 14:30:00,FX:EURUSD,1.07031,1.07043,1.07026,1.07038,531.0,,,2024-06-14 19:30:00,2024-06-14 21:30:00
2024-06-14 14:15:00,FX:EURUSD,1.07007,1.07031,1.07006,1.07031,1098.0,,,2024-06-14 19:15:00,2024-06-14 21:15:00
2024-06-14 14:00:00,FX:EURUSD,1.06996,1.07009,1.06988,1.07007,975.0,,,2024-06-14 19:00:00,2024-06-14 21:00:00
2024-06-14 13:45:00,FX:EURUSD,1.06975,1.07005,1.06974,1.06996,2005.0,,,2024-06-14 18:45:00,2024-06-14 20:45:00
2024-06-14 13:30:00,FX:EURUSD,1.0697,1.06976,1.06946,1.06975,1622.0,,,2024-06-14 18:30:00,2024-06-14 20:30:00
2024-06-14 13:15:00,FX:EURUSD,1.06955,1.06994,1.06945,1.0697,1702.0,,,2024-06-14 18:15:00,2024-06-14 20:15:00
2024-06-14 13:00:00,FX:EURUSD,1.0698,1.06983,1.06949,1.06955,1547.0,,,2024-06-14 18:00:00,2024-06-14 20:00:00
2024-06-14 12:45:00,FX:EURUSD,1.06989,1.07005,1.06967,1.0698,1655.0,,,2024-06-14 17:45:00,2024-06-14 19:45:00
2024-06-14 12:30:00,FX:EURUSD,1.07003,1.07028,1.06987,1.06989,1848.0,,,2024-06-14 17:30:00,2024-06-14 19:30:00
2024-06-14 12:15:00,FX:EURUSD,1.0703,1.07046,1.06984,1.07003,2230.0,,,2024-06-14 17:15:00,2024-06-14 19:15:00
2024-06-14 12:00:00,FX:EURUSD,1.07004,1.0703,1.06982,1.0703,1979.0,,,2024-06-14 17:00:00,2024-06-14 19:00:00
2024-06-14 11:45:00,FX:EURUSD,1.07001,1.07018,1.0699,1.07004,2146.0,,,2024-06-14 16:45:00,2024-06-14 18:45:00
2024-06-14 11:30:00,FX:EURUSD,1.06972,1.07008,1.06971,1.07001,2502.0,,,2024-06-14 16:30:00,2024-06-14 18:30:00
2024-06-14 11:15:00,FX:EURUSD,1.06959,1.06991,1.06929,1.06972,2092.0,,,2024-06-14 16:15:00,2024-06-14 18:15:00
2024-06-14 11:00:00,FX:EURUSD,1.06988,1.06988,1.06943,1.06959,2375.0,,,2024-06-14 16:00:00,2024-06-14 18:00:00
2024-06-14 10:45:00,FX:EURUSD,1.06987,1.06997,1.06944,1.06988,2829.0,,,2024-06-14 15:45:00,2024-06-14 17:45:00
2024-06-14 10:30:00,FX:EURUSD,1.06984,1.06997,1.06968,1.06987,3000.0,,,2024-06-14 15:30:00,2024-06-14 17:30:00
2024-06-14 10:15:00,FX:EURUSD,1.06926,1.06987,1.06925,1.06984,2994.0,,,2024-06-14 15:15:00,2024-06-14 17:15:00
2024-06-14 10:00:00,FX:EURUSD,1.0687,1.06929,1.06834,1.06926,4238.0,,,2024-06-14 15:00:00,2024-06-14 17:00:00
2024-06-14 09:45:00,FX:EURUSD,1.06709,1.06877,1.06708,1.0687,5579.0,,,2024-06-14 14:45:00,2024-06-14 16:45:00
2024-06-14 09:30:00,FX:EURUSD,1.06788,1.06788,1.06696,1.06709,4711.0,,,2024-06-14 14:30:00,2024-06-14 16:30:00
2024-06-14 09:15:00,FX:EURUSD,1.06765,1.06831,1.06748,1.06788,4730.0,,,2024-06-14 14:15:00,2024-06-14 16:15:00
2024-06-14 09:00:00,FX:EURUSD,1.06691,1.068,1.0668,1.06765,6305.0,,,2024-06-14 14:00:00,2024-06-14 16:00:00
2024-06-14 08:45:00,FX:EURUSD,1.06741,1.06758,1.06675,1.06691,3463.0,,1.06655,2024-06-14 13:45:00,2024-06-14 15:45:00
2024-06-14 08:30:00,FX:EURUSD,1.0674,1.06795,1.06687,1.06741,5266.0,,,2024-06-14 13:30:00,2024-06-14 15:30:00
2024-06-14 08:15:00,FX:EURUSD,1.06853,1.06873,1.06737,1.0674,4254.0,,,2024-06-14 13:15:00,2024-06-14 15:15:00
2024-06-14 08:00:00,FX:EURUSD,1.06891,1.06924,1.06847,1.06853,5744.0,,,2024-06-14 13:00:00,2024-06-14 15:00:00
2024-06-14 07:45:00,FX:EURUSD,1.06868,1.06952,1.06867,1.06891,5151.0,,,2024-06-14 12:45:00,2024-06-14 14:45:00
2024-06-14 07:30:00,FX:EURUSD,1.06854,1.06886,1.06791,1.06868,6276.0,,,2024-06-14 12:30:00,2024-06-14 14:30:00
2024-06-14 07:15:00,FX:EURUSD,1.06847,1.06891,1.06837,1.06854,4260.0,,,2024-06-14 12:15:00,2024-06-14 14:15:00
2024-06-14 07:00:00,FX:EURUSD,1.06939,1.06949,1.06839,1.06847,4271.0,,,2024-06-14 12:00:00,2024-06-14 14:00:00
2024-06-14 06:45:00,FX:EURUSD,1.07003,1.07035,1.06924,1.06939,3540.0,,,2024-06-14 11:45:00,2024-06-14 13:45:00
2024-06-14 06:30:00,FX:EURUSD,1.07012,1.07058,1.06996,1.07003,3414.0,1.07078,,2024-06-14 11:30:00,2024-06-14 13:30:00
2024-06-14 06:15:00,FX:EURUSD,1.06981,1.07014,1.0697,1.07012,2770.0,,,2024-06-14 11:15:00,2024-06-14 13:15:00
2024-06-14 06:00:00,FX:EURUSD,1.06978,1.06989,1.06937,1.06981,3561.0,,,2024-06-14 11:00:00,2024-06-14 13:00:00
2024-06-14 05:45:00,FX:EURUSD,1.06947,1.06989,1.06938,1.06978,2792.0,,,2024-06-14 10:45:00,2024-06-14 12:45:00
2024-06-14 05:30:00,FX:EURUSD,1.06897,1.06949,1.06871,1.06947,4031.0,,,2024-06-14 10:30:00,2024-06-14 12:30:00
2024-06-14 05:15:00,FX:EURUSD,1.0684,1.06959,1.0683,1.06897,4740.0,,,2024-06-14 10:15:00,2024-06-14 12:15:00
2024-06-14 05:00:00,FX:EURUSD,1.06872,1.06874,1.0679,1.0684,4374.0,,,2024-06-14 10:00:00,2024-06-14 12:00:00
2024-06-14 04:45:00,FX:EURUSD,1.06768,1.06886,1.06765,1.06872,3875.0,,,2024-06-14 09:45:00,2024-06-14 11:45:00
2024-06-14 04:30:00,FX:EURUSD,1.06805,1.06811,1.06717,1.06768,4063.0,,1.06697,2024-06-14 09:30:00,2024-06-14 11:30:00
2024-06-14 04:15:00,FX:EURUSD,1.06817,1.06854,1.06802,1.06805,3219.0,,,2024-06-14 09:15:00,2024-06-14 11:15:00
2024-06-14 04:00:00,FX:EURUSD,1.06918,1.06922,1.06797,1.06817,4192.0,,,2024-06-14 09:00:00,2024-06-14 11:00:00
2024-06-14 03:45:00,FX:EURUSD,1.06926,1.06946,1.06894,1.06918,3959.0,,,2024-06-14 08:45:00,2024-06-14 10:45:00
2024-06-14 03:30:00,FX:EURUSD,1.07035,1.07049,1.06919,1.06926,3376.0,,,2024-06-14 08:30:00,2024-06-14 10:30:00
2024-06-14 03:15:00,FX:EURUSD,1.07064,1.07091,1.07027,1.07035,3162.0,,,2024-06-14 08:15:00,2024-06-14 10:15:00
2024-06-14 03:00:00,FX:EURUSD,1.07076,1.07117,1.0703,1.07064,4404.0,,,2024-06-14 08:00:00,2024-06-14 10:00:00
2024-06-14 02:45:00,FX:EURUSD,1.07097,1.07144,1.0706,1.07076,3482.0,,,2024-06-14 07:45:00,2024-06-14 09:45:00
2024-06-14 02:30:00,FX:EURUSD,1.07169,1.07194,1.07093,1.07097,3234.0,,,2024-06-14 07:30:00,2024-06-14 09:30:00
2024-06-14 02:15:00,FX:EURUSD,1.07164,1.07175,1.0709,1.07169,3818.0,,,2024-06-14 07:15:00,2024-06-14 09:15:00
2024-06-14 02:00:00,FX:EURUSD,1.07248,1.07271,1.0716,1.07164,3730.0,,,2024-06-14 07:00:00,2024-06-14 09:00:00
2024-06-14 01:45:00,FX:EURUSD,1.07181,1.07265,1.07174,1.07248,2988.0,,,2024-06-14 06:45:00,2024-06-14 08:45:00
2024-06-14 01:30:00,FX:EURUSD,1.07268,1.07273,1.07156,1.07181,3961.0,,,2024-06-14 06:30:00,2024-06-14 08:30:00
2024-06-14 01:15:00,FX:EURUSD,1.07292,1.07327,1.07266,1.07268,2811.0,,,2024-06-14 06:15:00,2024-06-14 08:15:00
2024-06-14 01:00:00,FX:EURUSD,1.07304,1.0731,1.07266,1.07292,1916.0,,,2024-06-14 06:00:00,2024-06-14 08:00:00
2024-06-14 00:45:00,FX:EURUSD,1.07357,1.07359,1.07302,1.07304,1456.0,,,2024-06-14 05:45:00,2024-06-14 07:45:00
2024-06-14 00:30:00,FX:EURUSD,1.07354,1.07369,1.07343,1.07357,873.0,,,2024-06-14 05:30:00,2024-06-14 07:30:00
2024-06-14 00:15:00,FX:EURUSD,1.07353,1.07372,1.0735,1.07354,927.0,,,2024-06-14 05:15:00,2024-06-14 07:15:00
2024-06-14 00:00:00,FX:EURUSD,1.07363,1.07372,1.07349,1.07353,956.0,,,2024-06-14 05:00:00,2024-06-14 07:00:00
2024-06-13 23:45:00,FX:EURUSD,1.07367,1.07369,1.07349,1.07363,977.0,,,2024-06-14 04:45:00,2024-06-14 06:45:00
2024-06-13 23:30:00,FX:EURUSD,1.0738,1.0738,1.07361,1.07367,566.0,,,2024-06-14 04:30:00,2024-06-14 06:30:00
2024-06-13 23:15:00,FX:EURUSD,1.07382,1.07384,1.07371,1.0738,644.0,,,2024-06-14 04:15:00,2024-06-14 06:15:00
2024-06-13 23:00:00,FX:EURUSD,1.07401,1.0741,1.07372,1.07382,732.0,,,2024-06-14 04:00:00,2024-06-14 06:00:00
2024-06-13 22:45:00,FX:EURUSD,1.07384,1.07406,1.07384,1.07401,1104.0,,,2024-06-14 03:45:00,2024-06-14 05:45:00
2024-06-13 22:30:00,FX:EURUSD,1.07392,1.07399,1.0738,1.07384,1545.0,,,2024-06-14 03:30:00,2024-06-14 05:30:00
2024-06-13 22:15:00,FX:EURUSD,1.07435,1.07448,1.07389,1.07392,1963.0,1.07468,,2024-06-14 03:15:00,2024-06-14 05:15:00
2024-06-13 22:00:00,FX:EURUSD,1.0743,1.07437,1.07412,1.07435,1012.0,,,2024-06-14 03:00:00,2024-06-14 05:00:00
2024-06-13 21:45:00,FX:EURUSD,1.07428,1.07436,1.07427,1.0743,605.0,,,2024-06-14 02:45:00,2024-06-14 04:45:00
2024-06-13 21:30:00,FX:EURUSD,1.07418,1.07432,1.07417,1.07428,894.0,,,2024-06-14 02:30:00,2024-06-14 04:30:00
2024-06-13 21:15:00,FX:EURUSD,1.07428,1.0743,1.07402,1.07418,1189.0,,,2024-06-14 02:15:00,2024-06-14 04:15:00
2024-06-13 21:00:00,FX:EURUSD,1.07416,1.07434,1.07411,1.07428,706.0,,,2024-06-14 02:00:00,2024-06-14 04:00:00
2024-06-13 20:45:00,FX:EURUSD,1.07399,1.07419,1.07394,1.07416,775.0,,,2024-06-14 01:45:00,2024-06-14 03:45:00
2024-06-13 20:30:00,FX:EURUSD,1.07399,1.07411,1.0739,1.07399,805.0,,,2024-06-14 01:30:00,2024-06-14 03:30:00
2024-06-13 20:15:00,FX:EURUSD,1.07397,1.0741,1.07382,1.07399,1053.0,,,2024-06-14 01:15:00,2024-06-14 03:15:00
2024-06-13 20:00:00,FX:EURUSD,1.07363,1.07401,1.07352,1.07397,1057.0,,1.07332,2024-06-14 01:00:00,2024-06-14 03:00:00
2024-06-13 19:45:00,FX:EURUSD,1.07367,1.0739,1.07362,1.07363,1160.0,,,2024-06-14 00:45:00,2024-06-14 02:45:00
2024-06-13 19:30:00,FX:EURUSD,1.07373,1.07389,1.07366,1.07367,990.0,,,2024-06-14 00:30:00,2024-06-14 02:30:00
2024-06-13 19:15:00,FX:EURUSD,1.07377,1.0738,1.07362,1.07373,1191.0,,,2024-06-14 00:15:00,2024-06-14 02:15:00
2024-06-13 19:00:00,FX:EURUSD,1.07375,1.07409,1.07363,1.07377,1425.0,,,2024-06-14 00:00:00,2024-06-14 02:00:00
2024-06-13 18:45:00,FX:EURUSD,1.07391,1.07393,1.07369,1.07375,586.0,,,2024-06-13 23:45:00,2024-06-14 01:45:00
2024-06-13 18:30:00,FX:EURUSD,1.07399,1.07404,1.0739,1.07391,325.0,,,2024-06-13 23:30:00,2024-06-14 01:30:00
2024-06-13 18:15:00,FX:EURUSD,1.07391,1.07405,1.07391,1.07399,380.0,,,2024-06-13 23:15:00,2024-06-14 01:15:00
2024-06-13 18:00:00,FX:EURUSD,1.07386,1.07399,1.07374,1.07391,509.0,,,2024-06-13 23:00:00,2024-06-14 01:00:00
2024-06-13 17:45:00,FX:EURUSD,1.074,1.074,1.07383,1.07386,246.0,,,2024-06-13 22:45:00,2024-06-14 00:45:00
2024-06-13 17:30:00,FX:EURUSD,1.07384,1.07402,1.07375,1.074,244.0,,,2024-06-13 22:30:00,2024-06-14 00:30:00
2024-06-13 17:15:00,FX:EURUSD,1.07381,1.07391,1.07373,1.07384,354.0,,,2024-06-13 22:15:00,2024-06-14 00:15:00
2024-06-13 17:00:00,FX:EURUSD,1.07388,1.07393,1.07351,1.07381,430.0,,,2024-06-13 22:00:00,2024-06-14 00:00:00
2024-06-13 16:45:00,FX:EURUSD,1.07392,1.07396,1.0737,1.07388,200.0,,,2024-06-13 21:45:00,2024-06-13 23:45:00
2024-06-13 16:30:00,FX:EURUSD,1.0739,1.07394,1.07382,1.07392,136.0,,,2024-06-13 21:30:00,2024-06-13 23:30:00
2024-06-13 16:15:00,FX:EURUSD,1.07388,1.07397,1.07379,1.0739,539.0,,,2024-06-13 21:15:00,2024-06-13 23:15:00
2024-06-13 16:00:00,FX:EURUSD,1.07371,1.07394,1.07316,1.07388,191.0,,1.07296,2024-06-13 21:00:00,2024-06-13 23:00:00
2024-06-13 15:45:00,FX:EURUSD,1.07396,1.07398,1.07363,1.07371,726.0,,,2024-06-13 20:45:00,2024-06-13 22:45:00
2024-06-13 15:30:00,FX:EURUSD,1.07403,1.07406,1.07391,1.07396,511.0,,,2024-06-13 20:30:00,2024-06-13 22:30:00
2024-06-13 15:15:00,FX:EURUSD,1.07428,1.07429,1.07397,1.07403,487.0,,,2024-06-13 20:15:00,2024-06-13 22:15:00
2024-06-13 15:00:00,FX:EURUSD,1.07405,1.07433,1.07397,1.07428,615.0,,,2024-06-13 20:00:00,2024-06-13 22:00:00
2024-06-13 14:45:00,FX:EURUSD,1.07414,1.07431,1.07405,1.07405,1277.0,,,2024-06-13 19:45:00,2024-06-13 21:45:00
2024-06-13 14:30:00,FX:EURUSD,1.07406,1.07429,1.07394,1.07414,1188.0,,,2024-06-13 19:30:00,2024-06-13 21:30:00
2024-06-13 14:15:00,FX:EURUSD,1.07409,1.07416,1.07387,1.07406,882.0,,,2024-06-13 19:15:00,2024-06-13 21:15:00
2024-06-13 14:00:00,FX:EURUSD,1.07393,1.07417,1.0738,1.07409,1128.0,,,2024-06-13 19:00:00,2024-06-13 21:00:00
2024-06-13 13:45:00,FX:EURUSD,1.07403,1.07406,1.07389,1.07393,1358.0,,,2024-06-13 18:45:00,2024-06-13 20:45:00
2024-06-13 13:30:00,FX:EURUSD,1.0739,1.07404,1.0736,1.07403,1157.0,,,2024-06-13 18:30:00,2024-06-13 20:30:00
2024-06-13 13:15:00,FX:EURUSD,1.0742,1.07424,1.07381,1.0739,1106.0,,,2024-06-13 18:15:00,2024-06-13 20:15:00
2024-06-13 13:00:00,FX:EURUSD,1.07423,1.0743,1.07403,1.0742,1387.0,,,2024-06-13 18:00:00,2024-06-13 20:00:00
2024-06-13 12:45:00,FX:EURUSD,1.0741,1.07439,1.07404,1.07423,1429.0,,,2024-06-13 17:45:00,2024-06-13 19:45:00
2024-06-13 12:30:00,FX:EURUSD,1.07394,1.07418,1.07383,1.0741,1842.0,,,2024-06-13 17:30:00,2024-06-13 19:30:00
2024-06-13 12:15:00,FX:EURUSD,1.07384,1.07399,1.07362,1.07394,2064.0,,,2024-06-13 17:15:00,2024-06-13 19:15:00
2024-06-13 12:00:00,FX:EURUSD,1.07351,1.07404,1.07351,1.07384,3373.0,,,2024-06-13 17:00:00,2024-06-13 19:00:00
2024-06-13 11:45:00,FX:EURUSD,1.07361,1.0737,1.07328,1.07351,2554.0,,1.07308,2024-06-13 16:45:00,2024-06-13 18:45:00
2024-06-13 11:30:00,FX:EURUSD,1.07427,1.07435,1.07358,1.07361,2583.0,,,2024-06-13 16:30:00,2024-06-13 18:30:00
2024-06-13 11:15:00,FX:EURUSD,1.07467,1.07479,1.07408,1.07427,3007.0,,,2024-06-13 16:15:00,2024-06-13 18:15:00
2024-06-13 11:00:00,FX:EURUSD,1.07554,1.07556,1.07465,1.07467,2814.0,,,2024-06-13 16:00:00,2024-06-13 18:00:00
2024-06-13 10:45:00,FX:EURUSD,1.076,1.07607,1.07533,1.07554,3128.0,,,2024-06-13 15:45:00,2024-06-13 17:45:00
2024-06-13 10:30:00,FX:EURUSD,1.07591,1.07664,1.07589,1.076,2610.0,,,2024-06-13 15:30:00,2024-06-13 17:30:00
2024-06-13 10:15:00,FX:EURUSD,1.07664,1.07668,1.07563,1.07591,2604.0,,,2024-06-13 15:15:00,2024-06-13 17:15:00
