,datetime,symbol,open,high,low,close,volume,hhb1,llb1,hhb,llb,atr,b1,b2,b3,b4,SuperSignalV3,SuperSignalV2
2512,2024-07-11 09:25:00,FX:GBPJPY,204.764,204.991,204.742,204.986,2570.0,205.197,204.64,205.197,204.441,0.2521300208625394,,,,,0,0
2513,2024-07-11 09:30:00,FX:GBPJPY,204.986,204.986,204.838,204.864,2002.0,205.197,204.64,205.197,204.441,0.2500474204452885,,,,,0,0
2514,2024-07-11 09:35:00,FX:GBPJPY,204.864,204.943,204.802,204.859,2444.0,205.197,204.64,205.197,204.441,0.2478664720363831,,,,,0,0
2515,2024-07-11 09:40:00,FX:GBPJPY,204.859,205.076,204.782,205.034,2678.0,205.197,204.64,205.197,204.64,0.2487891425956551,,,,,0,0
2516,2024-07-11 09:45:00,FX:GBPJPY,205.034,205.197,205.034,205.088,2204.0,205.197,204.64,205.197,204.64,0.2470733597437422,205.44407335974375,,205.32053667987188,,2,2
2517,2024-07-11 09:50:00,FX:GBPJPY,205.088,205.107,204.96,204.995,2862.0,205.197,204.64,205.197,204.64,0.2450718925488672,,,,,0,0
2518,2024-07-11 09:55:00,FX:GBPJPY,204.995,205.012,204.847,204.922,3125.0,205.197,204.64,205.197,204.64,0.2434704546978897,,,,,0,0
2519,2024-07-11 10:00:00,FX:GBPJPY,204.922,205.042,204.85,204.949,2857.0,205.197,204.729,205.197,204.64,0.24244104560393204,,,,,0,0
2520,2024-07-11 10:05:00,FX:GBPJPY,204.949,204.97,204.818,204.863,3102.0,205.197,204.723,205.197,204.64,0.24063222469185314,,,,,0,0
2521,2024-07-11 10:10:00,FX:GBPJPY,204.863,205.006,204.822,204.966,2012.0,205.197,204.67,205.197,204.64,0.23949958019801604,,,,,0,0
2522,2024-07-11 10:15:00,FX:GBPJPY,204.966,204.985,204.794,204.857,2056.0,205.197,204.67,205.197,204.67,0.23852958859405576,,,,,0,0
2523,2024-07-11 10:20:00,FX:GBPJPY,204.857,204.914,204.784,204.828,1961.0,205.197,204.67,205.197,204.67,0.23635899682217457,,,,,0,0
2524,2024-07-11 10:25:00,FX:GBPJPY,204.828,204.875,204.74,204.771,1614.0,205.107,204.67,205.197,204.67,0.2343318168857309,,,,,0,0
2525,2024-07-11 10:30:00,FX:GBPJPY,204.771,204.814,204.729,204.746,1606.0,205.042,204.67,205.197,204.659,0.2313451805480159,,,,,0,0
2526,2024-07-11 10:35:00,FX:GBPJPY,204.746,204.786,204.723,204.755,1355.0,205.042,204.67,205.197,204.647,0.22797827693705536,,,,,0,0
2527,2024-07-11 10:40:00,FX:GBPJPY,204.755,204.776,204.67,204.752,1625.0,205.006,204.67,205.107,204.647,0.22553871139831472,,,,204.55723064430083,0,0
2528,2024-07-11 10:45:00,FX:GBPJPY,204.752,204.853,204.738,204.758,1477.0,205.006,204.67,205.042,204.647,0.2233279371703486,,,,,0,0
2529,2024-07-11 10:50:00,FX:GBPJPY,204.758,204.806,204.727,204.774,1278.0,204.985,204.659,205.042,204.647,0.22044137842694178,,,,,0,0
2530,2024-07-11 10:55:00,FX:GBPJPY,204.774,204.84,204.77,204.821,1238.0,204.914,204.647,205.006,204.638,0.21743255085840282,,,,,0,0
2531,2024-07-11 11:00:00,FX:GBPJPY,204.821,204.85,204.772,204.785,1053.0,204.875,204.647,205.006,204.638,0.21464389984123483,,,,,0,0
2532,2024-07-11 11:05:00,FX:GBPJPY,204.785,204.848,204.749,204.822,643.0,204.87,204.647,204.985,204.638,0.21233102184441047,,,,,0,0
2533,2024-07-11 11:10:00,FX:GBPJPY,204.822,204.87,204.813,204.85,911.0,204.87,204.647,204.914,204.638,0.20922440140752258,,,204.97461220070377,,0,0
2534,2024-07-11 11:15:00,FX:GBPJPY,204.85,204.854,204.747,204.749,1011.0,204.87,204.638,204.875,204.638,0.2071799133793721,,,,,0,0
2535,2024-07-11 11:20:00,FX:GBPJPY,204.749,204.75,204.659,204.714,957.0,204.87,204.638,204.87,204.638,0.20485631511178481,,,,,0,0
2536,2024-07-11 11:25:00,FX:GBPJPY,204.714,204.737,204.647,204.733,966.0,204.87,204.638,204.87,204.638,0.20255918880954918,,,,,0,0
2537,2024-07-11 11:30:00,FX:GBPJPY,204.733,204.769,204.7,204.744,1013.0,204.87,204.638,204.87,204.638,0.19988800503335852,,,,,0,0
2538,2024-07-11 11:35:00,FX:GBPJPY,204.744,204.779,204.719,204.775,888.0,204.87,204.638,204.87,204.638,0.1970902449326914,,,,,0,0
2539,2024-07-11 11:40:00,FX:GBPJPY,204.775,204.775,204.708,204.708,802.0,204.87,204.638,204.87,204.638,0.1944884400340377,,,,,0,0
2540,2024-07-11 11:45:00,FX:GBPJPY,204.708,204.741,204.638,204.68,1301.0,204.87,204.638,204.87,204.638,0.19265867123335714,,204.44534132876666,,204.54167066438333,1,1
2541,2024-07-11 11:50:00,FX:GBPJPY,204.68,204.728,204.663,204.707,1025.0,204.854,204.638,204.87,204.638,0.19010549780868996,,,,,0,0
2542,2024-07-11 11:55:00,FX:GBPJPY,204.707,204.82,204.696,204.718,1249.0,204.845,204.638,204.926,204.638,0.18878338785251608,,,,,0,0
2543,2024-07-11 12:00:00,FX:GBPJPY,204.718,204.841,204.689,204.821,2331.0,204.851,204.638,204.956,204.638,0.18804772009546608,,,,,0,0
2544,2024-07-11 12:05:00,FX:GBPJPY,204.821,204.839,204.701,204.746,1616.0,204.851,204.638,204.956,204.638,0.18704676569355688,,,,,0,0
2545,2024-07-11 12:10:00,FX:GBPJPY,204.746,204.748,204.672,204.736,1379.0,204.869,204.638,204.956,204.638,0.18482583037968559,,,,,0,0
2546,2024-07-11 12:15:00,FX:GBPJPY,204.736,204.8,204.717,204.765,1048.0,204.926,204.638,204.956,204.638,0.18278931377209184,,,,,0,0
2547,2024-07-11 12:20:00,FX:GBPJPY,204.765,204.789,204.732,204.762,1060.0,204.956,204.638,204.973,204.638,0.18027352749664977,,,,,0,0
2548,2024-07-11 12:25:00,FX:GBPJPY,204.762,204.845,204.74,204.825,866.0,204.956,204.663,205.041,204.638,0.17876805694671657,,,,,0,0
2549,2024-07-11 12:30:00,FX:GBPJPY,204.825,204.851,204.755,204.841,1157.0,204.956,204.672,205.057,204.638,0.17711269580778233,,,,,0,0
2550,2024-07-11 12:35:00,FX:GBPJPY,204.841,204.85,204.776,204.821,939.0,204.956,204.672,205.057,204.638,0.17505044189162636,,,,,0,0
2551,2024-07-11 12:40:00,FX:GBPJPY,204.821,204.869,204.792,204.796,774.0,204.973,204.672,205.057,204.663,0.1730894330537938,,,,,0,0
2552,2024-07-11 12:45:00,FX:GBPJPY,204.796,204.926,204.766,204.9,1150.0,205.041,204.672,205.08,204.672,0.17282764439271783,,,,,0,0
2553,2024-07-11 12:50:00,FX:GBPJPY,204.9,204.956,204.828,204.918,1143.0,205.057,204.717,205.08,204.672,0.1719310915048632,,,,,0,0
2554,2024-07-11 12:55:00,FX:GBPJPY,204.918,204.954,204.886,204.887,642.0,205.057,204.732,205.08,204.672,0.16985246967476617,,,,,0,0
2555,2024-07-11 13:00:00,FX:GBPJPY,204.887,204.936,204.822,204.827,1046.0,205.057,204.74,205.08,204.672,0.16873542028127095,,,,,0,0
2556,2024-07-11 13:05:00,FX:GBPJPY,204.827,204.895,204.827,204.892,834.0,205.08,204.755,205.08,204.717,0.16672071187564577,,,,,0,0
2557,2024-07-11 13:10:00,FX:GBPJPY,204.892,204.973,204.881,204.964,1052.0,205.08,204.766,205.08,204.732,0.16522629763813312,,,,,0,0
2558,2024-07-11 13:15:00,FX:GBPJPY,204.964,205.041,204.963,204.991,1345.0,205.08,204.766,205.08,204.74,0.16348177168537054,,,,,0,0
2559,2024-07-11 13:20:00,FX:GBPJPY,204.991,205.057,204.973,204.981,1239.0,205.08,204.766,205.08,204.755,0.1618921362516626,,,,,0,0
2560,2024-07-11 13:25:00,FX:GBPJPY,204.981,205.015,204.954,205.012,1104.0,205.08,204.822,205.08,204.766,0.1598742935266289,,,,,0,0
2561,2024-07-11 13:30:00,FX:GBPJPY,205.012,205.05,204.985,205.033,1097.0,205.08,204.822,205.08,204.766,0.15797680765609629,,,,,0,0
2562,2024-07-11 13:35:00,FX:GBPJPY,205.033,205.08,204.986,205.036,1113.0,205.08,204.822,205.08,204.766,0.1566972715029748,205.23669727150298,,205.1583486357515,,2,2
2563,2024-07-11 13:40:00,FX:GBPJPY,205.036,205.047,204.985,205.026,1071.0,205.08,204.827,205.08,204.822,0.15480332607291497,,,,,0,0
2564,2024-07-11 13:45:00,FX:GBPJPY,205.026,205.038,204.989,205.003,716.0,205.08,204.881,205.08,204.822,0.1526872595514568,,,,,0,0
2565,2024-07-11 13:50:00,FX:GBPJPY,205.003,205.034,204.987,205.005,976.0,205.08,204.93,205.08,204.822,0.1505735143604276,,,,,0,0
2566,2024-07-11 13:55:00,FX:GBPJPY,205.005,205.035,204.93,204.969,1508.0,205.08,204.93,205.08,204.827,0.14966204407321884,,,,204.8551689779634,0,0
2567,2024-07-11 14:00:00,FX:GBPJPY,204.969,204.991,204.949,204.979,1782.0,205.08,204.93,205.08,204.881,0.1475088031917545,,,,,0,0
2568,2024-07-11 14:05:00,FX:GBPJPY,204.979,204.99,204.957,204.973,850.0,205.08,204.93,205.095,204.93,0.14521862712791972,,,,,0,0
2569,2024-07-11 14:10:00,FX:GBPJPY,204.973,205.032,204.973,205.007,670.0,205.08,204.93,205.108,204.93,0.14349425458536127,,,,,0,0
2570,2024-07-11 14:15:00,FX:GBPJPY,205.007,205.045,204.999,205.021,746.0,205.056,204.93,205.108,204.93,0.1415443694936539,,,,,0,0
2571,2024-07-11 14:20:00,FX:GBPJPY,205.021,205.023,204.973,204.986,1000.0,205.057,204.93,205.108,204.93,0.13971348210378048,,,,,0,0
2572,2024-07-11 14:25:00,FX:GBPJPY,204.986,205.008,204.955,204.97,1166.0,205.095,204.93,205.108,204.93,0.13797921246170483,,,,,0,0
2573,2024-07-11 14:30:00,FX:GBPJPY,204.97,205.018,204.961,205.013,1354.0,205.108,204.93,205.108,204.93,0.1363596282124705,,,,,0,0
2574,2024-07-11 14:35:00,FX:GBPJPY,205.013,205.056,205.004,205.027,983.0,205.108,204.949,205.181,204.93,0.1346724356482215,,,,,0,0
2575,2024-07-11 14:40:00,FX:GBPJPY,205.027,205.038,205.005,205.015,783.0,205.108,204.955,205.181,204.93,0.13263898693525739,,,,,0,0
2576,2024-07-11 14:45:00,FX:GBPJPY,205.015,205.048,205.006,205.047,774.0,205.108,204.955,205.181,204.93,0.13082620719655227,,,,,0,0
2577,2024-07-11 14:50:00,FX:GBPJPY,205.047,205.057,205.032,205.049,405.0,205.108,204.955,205.181,204.949,0.1287096830526208,,,,,0,0
2578,2024-07-11 14:55:00,FX:GBPJPY,205.049,205.095,205.04,205.068,991.0,205.181,204.955,205.181,204.955,0.1272354893915685,,,,,0,0
2579,2024-07-11 15:00:00,FX:GBPJPY,205.068,205.108,205.059,205.073,1066.0,205.181,204.955,205.181,204.955,0.12567077960373726,,,,,0,0
2580,2024-07-11 15:05:00,FX:GBPJPY,205.073,205.095,205.069,205.093,353.0,205.181,204.961,205.197,204.955,0.12367736401166272,,,,,0,0
2581,2024-07-11 15:10:00,FX:GBPJPY,205.093,205.095,205.062,205.073,271.0,205.181,205.004,205.197,204.923,0.12186381673142922,,,,,0,0
2582,2024-07-11 15:15:00,FX:GBPJPY,205.073,205.088,205.038,205.047,228.0,205.181,205.005,205.197,204.923,0.1204265403968003,,,,,0,0
2583,2024-07-11 15:20:00,FX:GBPJPY,205.047,205.089,205.047,205.084,198.0,205.181,205.006,205.197,204.923,0.11885800958886433,,,,,0,0
2584,2024-07-11 15:25:00,FX:GBPJPY,205.084,205.181,205.084,205.163,354.0,205.197,205.032,205.197,204.923,0.11842084939708722,,,,,0,0
2585,2024-07-11 15:30:00,FX:GBPJPY,205.163,205.163,205.081,205.127,263.0,205.197,204.923,205.197,204.923,0.11769243240914591,,,,,0,0
2586,2024-07-11 15:35:00,FX:GBPJPY,205.127,205.15,205.104,205.111,228.0,205.197,204.923,205.197,204.923,0.11625858376096283,,,,,0,0
2587,2024-07-11 15:40:00,FX:GBPJPY,205.111,205.131,205.105,205.117,238.0,205.197,204.923,205.197,204.923,0.11445341208574378,,,,,0,0
2588,2024-07-11 15:45:00,FX:GBPJPY,205.117,205.163,205.109,205.154,186.0,205.197,204.923,205.197,204.923,0.11324434384402894,,,,,0,0
2589,2024-07-11 15:50:00,FX:GBPJPY,205.154,205.162,205.099,205.152,250.0,205.197,204.923,205.197,204.923,0.1122394569671487,,,,,0,0
2590,2024-07-11 15:55:00,FX:GBPJPY,205.152,205.197,205.042,205.06,425.0,205.197,204.923,205.199,204.923,0.11309466782780575,,,205.2535473339139,,0,0
2591,2024-07-11 16:00:00,FX:GBPJPY,205.06,205.06,204.923,205.012,33.0,205.197,204.923,205.2,204.923,0.11357277447124964,,204.80942722552876,,204.86621361276437,1,1
2592,2024-07-11 16:05:00,FX:GBPJPY,205.012,205.036,204.979,205.018,93.0,205.197,204.923,205.2,204.923,0.1124413189818244,,,,,0,0
2593,2024-07-11 16:10:00,FX:GBPJPY,205.018,205.029,204.993,205.029,131.0,205.197,204.923,205.55,204.923,0.11091249260218794,,,,,0,0
2594,2024-07-11 16:15:00,FX:GBPJPY,205.029,205.09,205.02,205.09,58.0,205.199,204.923,205.631,204.923,0.11009424275014405,,,,,0,0
2595,2024-07-11 16:20:00,FX:GBPJPY,205.09,205.121,204.989,205.022,156.0,205.2,204.923,205.631,204.923,0.11053235789514128,,,,,0,0
2596,2024-07-11 16:25:00,FX:GBPJPY,205.022,205.093,205.003,205.086,141.0,205.2,204.923,205.631,204.923,0.11012171073723852,,,,,0,0
2597,2024-07-11 16:30:00,FX:GBPJPY,205.086,205.145,205.084,205.142,226.0,205.55,204.923,205.631,204.923,0.10913927652249387,,,,,0,0
2598,2024-07-11 16:35:00,FX:GBPJPY,205.142,205.182,205.125,205.128,366.0,205.631,204.923,205.632,204.923,0.10809649099204374,,,,,0,0
2599,2024-07-11 16:40:00,FX:GBPJPY,205.128,205.162,205.118,205.136,158.0,205.631,204.979,205.632,204.923,0.10681456117220309,,,,,0,0
2600,2024-07-11 16:45:00,FX:GBPJPY,205.136,205.199,205.123,205.164,130.0,205.631,204.989,205.632,204.923,0.10619826994875947,,,,,0,0
2601,2024-07-11 16:50:00,FX:GBPJPY,205.164,205.2,205.164,205.179,107.0,205.631,204.989,205.637,204.923,0.1047943045497843,,,,,0,0
2602,2024-07-11 16:55:00,FX:GBPJPY,205.179,205.194,205.169,205.184,108.0,205.632,204.989,205.637,204.979,0.10319841845878816,,,,,0,0
2603,2024-07-11 17:00:00,FX:GBPJPY,205.184,205.55,205.16,205.469,1011.0,205.632,205.003,205.657,204.989,0.1089344500896127,,,,,0,0
2604,2024-07-11 17:05:00,FX:GBPJPY,205.469,205.631,205.403,205.575,837.0,205.632,205.084,205.68,204.989,0.11131576108782061,,,,,0,0
2605,2024-07-11 17:10:00,FX:GBPJPY,205.575,205.575,205.423,205.486,728.0,205.637,205.118,205.712,204.989,0.11212944586606394,,,,,0,0
2606,2024-07-11 17:15:00,FX:GBPJPY,205.486,205.555,205.479,205.55,555.0,205.637,205.118,205.834,205.003,0.11140685694874251,,,,,0,0
2607,2024-07-11 17:20:00,FX:GBPJPY,205.55,205.6,205.525,205.573,472.0,205.657,205.123,205.86,205.084,0.11067871980976744,,,,,0,0
2608,2024-07-11 17:25:00,FX:GBPJPY,205.573,205.632,205.562,205.596,485.0,205.68,205.16,205.927,205.118,0.10986514541357195,,,,,0,0
2609,2024-07-11 17:30:00,FX:GBPJPY,205.596,205.626,205.482,205.555,472.0,205.712,205.16,205.927,205.118,0.11054784250530063,,,,,0,0
2610,2024-07-11 17:35:00,FX:GBPJPY,205.555,205.626,205.555,205.624,328.0,205.834,205.16,205.927,203.82,0.10975688565519456,,,,,0,0
2611,2024-07-11 17:40:00,FX:GBPJPY,205.624,205.637,205.583,205.602,167.0,205.86,205.403,205.927,203.82,0.10864174794209072,,,,,0,0
2612,2024-07-11 17:45:00,FX:GBPJPY,205.602,205.602,205.541,205.548,204.0,205.927,205.423,205.927,203.82,0.10768891298324905,,,,,0,0
2613,2024-07-11 17:50:00,FX:GBPJPY,205.548,205.657,205.547,205.637,170.0,205.927,205.479,205.927,203.82,0.10773513472358434,,,,,0,0
2614,2024-07-11 17:55:00,FX:GBPJPY,205.637,205.68,205.607,205.656,255.0,205.927,203.82,205.927,203.82,0.10704043202911281,,,,,0,0
2615,2024-07-11 18:00:00,FX:GBPJPY,205.656,205.712,205.637,205.668,338.0,205.927,203.82,205.927,203.82,0.10639962338853033,,,,,0,0
2616,2024-07-11 18:05:00,FX:GBPJPY,205.668,205.834,205.666,205.814,797.0,205.927,203.82,205.927,203.82,0.10763163092075985,,,,,0,0
2617,2024-07-11 18:10:00,FX:GBPJPY,205.814,205.86,205.81,205.841,334.0,205.927,203.82,205.927,203.82,0.10647899830234488,,,,,0,0
2618,2024-07-11 18:15:00,FX:GBPJPY,205.841,205.927,205.841,205.864,850.0,205.927,203.82,205.927,203.82,0.10606941833629767,206.03306941833628,,205.98003470916814,,2,2
2619,2024-07-11 18:20:00,FX:GBPJPY,205.864,205.898,205.826,205.888,618.0,205.927,203.82,205.927,203.82,0.10538802996957176,,,,,0,0
2620,2024-07-11 18:25:00,FX:GBPJPY,205.888,205.925,203.82,204.198,5065.0,205.927,203.82,205.927,203.82,0.1453802693701807,,203.67461973062981,,203.7473098653149,1,1
2621,2024-07-11 18:30:00,FX:GBPJPY,204.198,205.778,204.181,205.544,8337.0,205.927,203.82,205.927,203.82,0.1744126639827767,,,,,0,0
2622,2024-07-11 18:35:00,FX:GBPJPY,205.544,205.803,205.475,205.802,2906.0,205.927,203.82,205.927,203.82,0.1774844107031212,,,,,0,0
2623,2024-07-11 18:40:00,FX:GBPJPY,205.802,205.831,205.631,205.681,2052.0,205.927,203.82,205.927,203.82,0.17793472248905856,,,,,0,0
2624,2024-07-11 18:45:00,FX:GBPJPY,205.681,205.69,204.171,204.241,7064.0,205.927,203.82,205.927,203.82,0.2047560280392775,,,,,0,0
2625,2024-07-11 18:50:00,FX:GBPJPY,204.241,205.12,204.236,204.624,8767.0,205.927,203.82,205.927,203.82,0.21834090747849225,,,,,0,0
2626,2024-07-11 18:55:00,FX:GBPJPY,204.624,204.89,204.253,204.549,7126.0,205.925,203.82,205.927,203.82,0.22671408932892242,,,,,0,0
2627,2024-07-11 19:00:00,FX:GBPJPY,204.549,204.913,204.161,204.563,7546.0,205.925,203.82,205.927,203.82,0.23721980754234415,,,,,0,0
2628,2024-07-11 19:05:00,FX:GBPJPY,204.563,205.019,204.493,204.926,4582.0,205.831,204.161,205.927,203.82,0.24299541139149747,,,,,0,0
2629,2024-07-11 19:10:00,FX:GBPJPY,204.926,205.075,204.641,204.984,3130.0,205.831,204.161,205.925,203.82,0.24681550316366746,,,,,0,0
2630,2024-07-11 19:15:00,FX:GBPJPY,204.984,205.05,204.795,204.919,2151.0,205.831,204.161,205.925,203.82,0.2469791931003946,,,,,0,0
2631,2024-07-11 19:20:00,FX:GBPJPY,204.919,205.122,204.853,205.023,2869.0,205.69,204.161,205.831,204.161,0.24741960923838682,,,,,0,0
2632,2024-07-11 19:25:00,FX:GBPJPY,205.023,205.213,205.001,205.203,2206.0,205.443,204.161,205.831,204.161,0.24671121705361887,,,,,0,0
2633,2024-07-11 19:30:00,FX:GBPJPY,205.203,205.335,205.19,205.331,2250.0,205.547,204.161,205.831,204.161,0.2446769927125467,,,,,0,0
2634,2024-07-11 19:35:00,FX:GBPJPY,205.331,205.364,205.232,205.314,1879.0,205.547,204.161,205.69,204.161,0.24242345285829586,,,,,0,0
2635,2024-07-11 19:40:00,FX:GBPJPY,205.314,205.416,205.22,205.359,2427.0,205.588,204.493,205.608,204.161,0.2414949838011299,,,,,0,0
2636,2024-07-11 19:45:00,FX:GBPJPY,205.359,205.376,205.182,205.21,2233.0,205.608,204.641,205.611,204.161,0.24054508412510764,,,,,0,0
2637,2024-07-11 19:50:00,FX:GBPJPY,205.21,205.43,205.204,205.351,3394.0,205.608,204.795,205.611,204.161,0.24025418244260546,,,,,0,0
2638,2024-07-11 19:55:00,FX:GBPJPY,205.351,205.443,205.326,205.355,2385.0,205.608,204.853,205.611,204.493,0.23778909879375373,,,,,0,0
2639,2024-07-11 20:00:00,FX:GBPJPY,205.355,205.547,205.337,205.448,2115.0,205.608,205.001,205.611,204.641,0.23723331681787882,,,,,0,0
2640,2024-07-11 20:05:00,FX:GBPJPY,205.448,205.537,205.435,205.475,1529.0,205.611,205.182,205.657,204.795,0.2345286504815213,,,,,0,0
2641,2024-07-11 20:10:00,FX:GBPJPY,205.475,205.588,205.469,205.535,1767.0,205.611,205.182,205.657,204.853,0.23221807747189085,,,,,0,0
2642,2024-07-11 20:15:00,FX:GBPJPY,205.535,205.608,205.521,205.584,1191.0,205.611,205.182,205.657,204.873,0.22931371592245336,,,,,0,0
2643,2024-07-11 20:20:00,FX:GBPJPY,205.584,205.598,205.42,205.432,1321.0,205.611,205.182,205.657,204.873,0.22828744160400483,,,,,0,0
2644,2024-07-11 20:25:00,FX:GBPJPY,205.432,205.582,205.413,205.572,1293.0,205.657,205.204,205.657,204.873,0.22710169277192438,,,,,0,0
2645,2024-07-11 20:30:00,FX:GBPJPY,205.572,205.587,205.452,205.49,1340.0,205.657,205.326,205.657,204.873,0.22525965891648572,,,,,0,0
2646,2024-07-11 20:35:00,FX:GBPJPY,205.49,205.611,205.462,205.518,1593.0,205.657,204.873,205.657,204.873,0.22373446573815603,,,,,0,0
2647,2024-07-11 20:40:00,FX:GBPJPY,205.518,205.572,205.46,205.536,1476.0,205.657,204.873,205.657,204.873,0.2214997764233928,,,,,0,0
2648,2024-07-11 20:45:00,FX:GBPJPY,205.536,205.555,205.439,205.527,1042.0,205.657,204.873,205.657,204.873,0.21938978089492522,,,,,0,0
2649,2024-07-11 20:50:00,FX:GBPJPY,205.527,205.568,205.497,205.547,1105.0,205.657,204.873,205.657,204.873,0.2164219852770267,,,,,0,0
2650,2024-07-11 20:55:00,FX:GBPJPY,205.547,205.657,205.455,205.634,993.0,205.657,204.873,205.657,204.873,0.21613354557148612,205.8731335455715,,205.76506677278576,,2,0
2651,2024-07-11 21:00:00,FX:GBPJPY,205.634,205.634,205.525,205.581,1197.0,205.657,204.873,205.671,204.873,0.213990874660056,,,,,0,0
2652,2024-07-11 21:05:00,FX:GBPJPY,205.581,205.581,204.873,205.496,2975.0,205.657,204.873,205.671,204.873,0.22387105716685485,,204.64912894283313,,204.76106447141657,1,1
2653,2024-07-11 21:10:00,FX:GBPJPY,205.496,205.602,205.489,205.536,1578.0,205.657,204.873,205.671,204.873,0.22165363602351776,,,,,0,0
2654,2024-07-11 21:15:00,FX:GBPJPY,205.536,205.587,205.522,205.563,1113.0,205.657,204.873,205.671,204.873,0.21852056330304737,,,,,0,0
2655,2024-07-11 21:20:00,FX:GBPJPY,205.563,205.625,205.494,205.568,1353.0,205.671,204.873,205.671,204.873,0.2167701520369864,,,,,0,0
2656,2024-07-11 21:25:00,FX:GBPJPY,205.568,205.642,205.504,205.617,1468.0,205.671,204.873,205.671,204.873,0.2151947489962468,,,,,0,0
2657,2024-07-11 21:30:00,FX:GBPJPY,205.617,205.648,205.522,205.571,1124.0,205.671,204.873,205.671,204.873,0.21341085401632195,,,,,0,0
2658,2024-07-11 21:35:00,FX:GBPJPY,205.571,205.616,205.549,205.564,858.0,205.671,204.873,205.671,204.873,0.21048263693599567,,,,,0,0
2659,2024-07-11 21:40:00,FX:GBPJPY,205.564,205.631,205.552,205.608,590.0,205.671,204.873,205.671,204.873,0.20785298419727594,,,,,0,0
2660,2024-07-11 21:45:00,FX:GBPJPY,205.608,205.651,205.579,205.625,502.0,205.671,205.473,205.671,204.873,0.20513592451333046,,,,,0,0
2661,2024-07-11 21:50:00,FX:GBPJPY,205.625,205.671,205.605,205.635,670.0,205.671,205.395,205.671,204.873,0.20235320602306392,205.87335320602307,,205.77217660301153,,2,2
2662,2024-07-11 21:55:00,FX:GBPJPY,205.635,205.647,205.552,205.581,718.0,205.671,205.395,205.671,204.873,0.2002061419026026,,,,,0,0
2663,2024-07-11 22:00:00,FX:GBPJPY,205.581,205.617,205.528,205.556,657.0,205.671,205.395,205.671,205.395,0.1979820190645505,,,,,0,0
2664,2024-07-11 22:05:00,FX:GBPJPY,205.556,205.58,205.51,205.576,804.0,205.671,205.395,205.671,205.395,0.19542237868325996,,,,,0,0
2665,2024-07-11 22:10:00,FX:GBPJPY,205.576,205.596,205.522,205.544,582.0,205.671,205.395,205.671,205.395,0.192993931109595,,,,,0,0
2666,2024-07-11 22:15:00,FX:GBPJPY,205.544,205.568,205.473,205.521,749.0,205.671,205.395,205.671,205.395,0.1910340524874031,,,,,0,0
2667,2024-07-11 22:20:00,FX:GBPJPY,205.521,205.521,205.395,205.426,1259.0,205.671,205.395,205.671,205.395,0.18973337143765456,,205.20526662856236,,205.30013331428117,1,1
2668,2024-07-11 22:25:00,FX:GBPJPY,205.426,205.493,205.414,205.493,1000.0,205.671,205.395,205.671,205.395,0.1875187040089016,,,,,0,0
2669,2024-07-11 22:30:00,FX:GBPJPY,205.493,205.593,205.481,205.538,790.0,205.647,205.395,205.671,205.395,0.1860083299287235,,,,,0,0
2670,2024-07-11 22:35:00,FX:GBPJPY,205.538,205.587,205.496,205.581,835.0,205.617,205.395,205.671,205.395,0.1841081633301486,,,,,0,0
2671,2024-07-11 22:40:00,FX:GBPJPY,205.581,205.581,205.51,205.528,877.0,205.596,205.395,205.671,205.395,0.18184600006354557,,,,,0,0
2672,2024-07-11 22:45:00,FX:GBPJPY,205.528,205.58,205.447,205.486,804.0,205.596,205.395,205.647,205.38,0.18086908006227487,,,,,0,0
2673,2024-07-11 22:50:00,FX:GBPJPY,205.486,205.537,205.485,205.502,390.0,205.593,205.395,205.617,205.38,0.1782916984610292,,,,,0,0
2674,2024-07-11 22:55:00,FX:GBPJPY,205.502,205.536,205.446,205.535,503.0,205.593,205.395,205.596,205.313,0.1765258644918087,,,,,0,0
2675,2024-07-11 23:00:00,FX:GBPJPY,205.535,205.537,205.472,205.473,574.0,205.593,205.414,205.596,205.313,0.17429534720197248,,,,,0,0
2676,2024-07-11 23:05:00,FX:GBPJPY,205.473,205.509,205.44,205.48,752.0,205.593,205.38,205.593,205.313,0.1721894402579328,,,,,0,0
2677,2024-07-11 23:10:00,FX:GBPJPY,205.48,205.521,205.431,205.499,598.0,205.587,205.38,205.593,205.313,0.17054565145277364,,,,,0,0
2678,2024-07-11 23:15:00,FX:GBPJPY,205.499,205.537,205.436,205.537,938.0,205.581,205.313,205.593,205.313,0.16915473842371814,,,,,0,0
2679,2024-07-11 23:20:00,FX:GBPJPY,205.537,205.537,205.49,205.505,1076.0,205.58,205.313,205.593,205.313,0.1667116436552437,,,,,0,0
2680,2024-07-11 23:25:00,FX:GBPJPY,205.505,205.536,205.468,205.498,845.0,205.537,205.313,205.587,205.313,0.16473741078213908,,,,,0,0
2681,2024-07-11 23:30:00,FX:GBPJPY,205.498,205.508,205.448,205.49,729.0,205.537,205.313,205.581,205.313,0.16264266256649634,,,,,0,0
2682,2024-07-11 23:35:00,FX:GBPJPY,205.49,205.498,205.38,205.411,747.0,205.537,205.313,205.58,205.313,0.16174980931516633,,,,,0,0
2683,2024-07-11 23:40:00,FX:GBPJPY,205.411,205.473,205.409,205.432,837.0,205.537,205.313,205.537,205.233,0.15979481312886343,,,,,0,0
2684,2024-07-11 23:45:00,FX:GBPJPY,205.432,205.456,205.313,205.331,1034.0,205.537,205.313,205.537,205.233,0.15945891686628616,,,,205.23327054156684,0,0
