,datetime,symbol,open,high,low,close,volume,hhb1,llb1,hhb,llb,atr,b1,b2,b3,b4,SuperSignalV3
3027,2024-07-08 04:15:00,FX:EURUSD,1.08377,1.0839,1.0836,1.08387,754.0,1.0843,1.08353,1.0843,1.08326,0.0002923326766215791,,,,,0
3028,2024-07-08 04:20:00,FX:EURUSD,1.08387,1.08397,1.08372,1.08396,737.0,1.0843,1.08353,1.0843,1.08326,0.00029148602308914917,,,,,0
3029,2024-07-08 04:25:00,FX:EURUSD,1.08396,1.08418,1.0839,1.08412,675.0,1.08429,1.08353,1.0843,1.08326,0.0002912563026273629,,,,,0
3030,2024-07-08 04:30:00,FX:EURUSD,1.08412,1.08414,1.08375,1.08398,804.0,1.08418,1.08353,1.0843,1.08326,0.0002932311765748179,,,,,0
3031,2024-07-08 04:35:00,FX:EURUSD,1.08398,1.08418,1.08386,1.08401,715.0,1.08418,1.08326,1.0843,1.08326,0.00029376655304331903,,,1.0843268832765216,,-2
3032,2024-07-08 04:40:00,FX:EURUSD,1.08401,1.08402,1.08376,1.08399,728.0,1.08418,1.08326,1.08429,1.08326,0.0002930912219824512,,,,,0
3033,2024-07-08 04:45:00,FX:EURUSD,1.08399,1.0841,1.08381,1.08382,800.0,1.08418,1.08326,1.08418,1.08252,0.00029302939754280465,,,,,0
3034,2024-07-08 04:50:00,FX:EURUSD,1.08382,1.08401,1.08381,1.08397,667.0,1.08418,1.08326,1.08418,1.08235,0.00029116880959194813,,,,,0
3035,2024-07-08 04:55:00,FX:EURUSD,1.08397,1.08399,1.08373,1.08381,608.0,1.08418,1.08326,1.08418,1.08235,0.0002905454334001077,,,,,0
3036,2024-07-08 05:00:00,FX:EURUSD,1.08381,1.08383,1.08358,1.08363,613.0,1.08418,1.08326,1.08418,1.08235,0.0002897345247321072,,,,,0
3037,2024-07-08 05:05:00,FX:EURUSD,1.08363,1.08366,1.08326,1.08338,595.0,1.08418,1.08252,1.08418,1.08235,0.0002919398342374686,,,,,0
3038,2024-07-08 05:10:00,FX:EURUSD,1.08338,1.08367,1.08335,1.08367,617.0,1.08418,1.08235,1.08418,1.08235,0.00029250103755271677,,,,,0
3039,2024-07-08 05:15:00,FX:EURUSD,1.08367,1.08386,1.08362,1.08383,781.0,1.0841,1.08235,1.08418,1.08235,0.0002914510168016628,,,,,0
3040,2024-07-08 05:20:00,FX:EURUSD,1.08383,1.08396,1.08375,1.08377,637.0,1.0841,1.08235,1.08418,1.08235,0.0002898219964656304,,,,,0
3041,2024-07-08 05:25:00,FX:EURUSD,1.08377,1.08381,1.08349,1.08351,475.0,1.08401,1.08235,1.08418,1.08235,0.00029042555653631527,,,,,0
3042,2024-07-08 05:30:00,FX:EURUSD,1.08351,1.08361,1.08345,1.08346,540.0,1.08399,1.08235,1.0841,1.08235,0.0002878170454055877,,,,,0
3043,2024-07-08 05:35:00,FX:EURUSD,1.08346,1.08347,1.08252,1.08255,784.0,1.08396,1.08235,1.0841,1.08235,0.0003010607044974761,,,,,0
3044,2024-07-08 05:40:00,FX:EURUSD,1.08255,1.0829,1.08235,1.08287,945.0,1.08396,1.08235,1.08401,1.08235,0.0003060394904075276,,1.0820439605095924,,1.0821969802547962,1
3045,2024-07-08 05:45:00,FX:EURUSD,1.08287,1.08299,1.08275,1.08297,850.0,1.08396,1.08235,1.08399,1.08235,0.00030471870059937294,,,,,0
3046,2024-07-08 05:50:00,FX:EURUSD,1.08297,1.08299,1.08282,1.08297,716.0,1.08396,1.08235,1.08396,1.08235,0.0003020243265873855,,,,,0
3047,2024-07-08 05:55:00,FX:EURUSD,1.08297,1.08299,1.08279,1.08297,617.0,1.08396,1.08235,1.08396,1.08235,0.0002999838400556374,,,,,0
3048,2024-07-08 06:00:00,FX:EURUSD,1.08297,1.08297,1.08266,1.08277,758.0,1.08381,1.08235,1.08396,1.08235,0.0003001841632545253,,,,,0
3049,2024-07-08 06:05:00,FX:EURUSD,1.08277,1.08297,1.08277,1.08286,693.0,1.08361,1.08235,1.08396,1.08235,0.00029818047998943437,,,,,0
3050,2024-07-08 06:10:00,FX:EURUSD,1.08286,1.08289,1.08272,1.08282,724.0,1.08347,1.08235,1.08396,1.08235,0.00029561687038964573,,,,,0
3051,2024-07-08 06:15:00,FX:EURUSD,1.08282,1.08305,1.08281,1.08301,684.0,1.08326,1.08235,1.08381,1.08235,0.00029450453298185316,,,,,0
3052,2024-07-08 06:20:00,FX:EURUSD,1.08301,1.08302,1.08286,1.08294,648.0,1.08326,1.08266,1.0838,1.08235,0.0002918144423222193,,,,,0
3053,2024-07-08 06:25:00,FX:EURUSD,1.08294,1.08297,1.08281,1.08287,557.0,1.08334,1.08266,1.08393,1.08235,0.0002891781534757737,,,,,0
3054,2024-07-08 06:30:00,FX:EURUSD,1.08287,1.08305,1.08277,1.08302,594.0,1.0838,1.08266,1.08394,1.08235,0.0002889945904062594,,,,,0
3055,2024-07-08 06:35:00,FX:EURUSD,1.08302,1.08325,1.08293,1.08324,513.0,1.0838,1.08266,1.08415,1.08266,0.0002896146985981362,,,,,0
3056,2024-07-08 06:40:00,FX:EURUSD,1.08324,1.08326,1.08303,1.08322,635.0,1.0838,1.08272,1.08421,1.08266,0.0002884224046261725,,,,,0
3057,2024-07-08 06:45:00,FX:EURUSD,1.08322,1.08323,1.08302,1.08308,558.0,1.08393,1.08272,1.08421,1.08266,0.0002868539565336455,,,,,0
3058,2024-07-08 06:50:00,FX:EURUSD,1.08308,1.08314,1.0829,1.08291,583.0,1.08394,1.08272,1.08421,1.08266,0.0002859168774029729,,,,,0
3059,2024-07-08 06:55:00,FX:EURUSD,1.08291,1.08334,1.08272,1.08334,1368.0,1.08415,1.08272,1.08423,1.08272,0.00029259853985491477,,1.082427401460145,,1.0825737007300724,1
3060,2024-07-08 07:00:00,FX:EURUSD,1.08334,1.0838,1.08324,1.08333,1793.0,1.08421,1.08272,1.08431,1.08272,0.00029794656905781877,,,,,0
3061,2024-07-08 07:05:00,FX:EURUSD,1.08333,1.08363,1.08322,1.08352,930.0,1.08421,1.08272,1.08445,1.08272,0.0003001876376766628,,,,,0
3062,2024-07-08 07:10:00,FX:EURUSD,1.08352,1.08373,1.08352,1.08366,793.0,1.08421,1.08272,1.08446,1.08272,0.0002983838849231304,,,,,0
3063,2024-07-08 07:15:00,FX:EURUSD,1.08366,1.08393,1.08366,1.08374,878.0,1.08423,1.08272,1.08446,1.08272,0.00029781620722466767,,,,,0
3064,2024-07-08 07:20:00,FX:EURUSD,1.08374,1.08394,1.08373,1.08389,937.0,1.08431,1.08272,1.08446,1.08272,0.0002960598830801707,,,,,0
3065,2024-07-08 07:25:00,FX:EURUSD,1.08389,1.08415,1.08384,1.08402,1008.0,1.08445,1.08272,1.08446,1.08272,0.000296338685418568,,,,,0
3066,2024-07-08 07:30:00,FX:EURUSD,1.08402,1.08421,1.08401,1.08414,1069.0,1.08446,1.08272,1.0845,1.08272,0.0002944119117101962,,,,,0
3067,2024-07-08 07:35:00,FX:EURUSD,1.08414,1.0842,1.0839,1.08405,787.0,1.08446,1.08322,1.0845,1.08272,0.0002945236734759916,,,,,0
3068,2024-07-08 07:40:00,FX:EURUSD,1.08405,1.08419,1.08397,1.0841,915.0,1.08446,1.08322,1.08451,1.08272,0.0002930332000064695,,,,,0
3069,2024-07-08 07:45:00,FX:EURUSD,1.0841,1.08423,1.08404,1.08409,877.0,1.08446,1.08352,1.08451,1.08272,0.0002909725360063428,,,,,0
3070,2024-07-08 07:50:00,FX:EURUSD,1.08409,1.08431,1.08402,1.08407,963.0,1.0845,1.08366,1.08451,1.08322,0.0002909530852862184,,,,,0
3071,2024-07-08 07:55:00,FX:EURUSD,1.08407,1.08445,1.08407,1.08437,1018.0,1.0845,1.08373,1.08451,1.08322,0.00029273402358049054,,,,,0
3072,2024-07-08 08:00:00,FX:EURUSD,1.08437,1.08446,1.0842,1.08434,910.0,1.08451,1.08384,1.08451,1.08352,0.0002920793431088793,,,,,0
3073,2024-07-08 08:05:00,FX:EURUSD,1.08434,1.08434,1.08387,1.08412,967.0,1.08451,1.08387,1.08451,1.08366,0.00029563775624670557,,,,1.0837221811218765,-1
3074,2024-07-08 08:10:00,FX:EURUSD,1.08412,1.08434,1.08402,1.08433,1016.0,1.08451,1.08384,1.08451,1.08373,0.0002961250011217734,,,,,0
3075,2024-07-08 08:15:00,FX:EURUSD,1.08433,1.08441,1.08416,1.08427,1009.0,1.08451,1.08384,1.08451,1.08384,0.00029520250109933965,,,,,0
3076,2024-07-08 08:20:00,FX:EURUSD,1.08427,1.0845,1.0842,1.08434,1080.0,1.08451,1.08384,1.08451,1.08384,0.00029529845107735216,,,,,0
3077,2024-07-08 08:25:00,FX:EURUSD,1.08434,1.08447,1.08425,1.08442,1171.0,1.08451,1.08384,1.08451,1.08384,0.0002937924820558073,,,,,0
3078,2024-07-08 08:30:00,FX:EURUSD,1.08442,1.08451,1.08431,1.08447,1134.0,1.08451,1.08384,1.08451,1.08384,0.0002919166324146907,1.0848019166324148,,1.0846559583162074,,2
3079,2024-07-08 08:35:00,FX:EURUSD,1.08447,1.08447,1.08396,1.08406,1445.0,1.08451,1.08384,1.08451,1.08378,0.00029627829976639706,,,,,0
3080,2024-07-08 08:40:00,FX:EURUSD,1.08406,1.08423,1.08384,1.08387,1373.0,1.08451,1.08384,1.08451,1.08358,0.00029815273377107134,,,,1.0836909236331145,-1
3081,2024-07-08 08:45:00,FX:EURUSD,1.08387,1.08427,1.08386,1.08398,1181.0,1.08451,1.08384,1.08451,1.08352,0.00030038967909565035,,,,,0
3082,2024-07-08 08:50:00,FX:EURUSD,1.08398,1.08417,1.08386,1.08404,933.0,1.08451,1.08384,1.08451,1.08352,0.000300581885513738,,,,,0
3083,2024-07-08 08:55:00,FX:EURUSD,1.08404,1.08428,1.084,1.08411,927.0,1.08451,1.08378,1.08451,1.08346,0.00030017024780345993,,,,,0
3084,2024-07-08 09:00:00,FX:EURUSD,1.08411,1.08428,1.08409,1.08419,676.0,1.08451,1.08358,1.08451,1.08333,0.000297966842847389,,,,,0
3085,2024-07-08 09:05:00,FX:EURUSD,1.08419,1.08448,1.08404,1.08435,933.0,1.08451,1.08352,1.08451,1.08321,0.00030080750599044556,,,,,0
3086,2024-07-08 09:10:00,FX:EURUSD,1.08435,1.08445,1.08421,1.08421,889.0,1.08448,1.08352,1.08451,1.08313,0.00029959135587063703,,,,,0
3087,2024-07-08 09:15:00,FX:EURUSD,1.08421,1.08431,1.08398,1.08426,1060.0,1.08448,1.08346,1.08451,1.08313,0.0003001995287532276,,,,,0
3088,2024-07-08 09:20:00,FX:EURUSD,1.08426,1.08426,1.08402,1.08406,1150.0,1.08448,1.08333,1.08451,1.08311,0.00029899553817816336,,,,,0
3089,2024-07-08 09:25:00,FX:EURUSD,1.08406,1.08407,1.08378,1.08391,909.0,1.08448,1.08321,1.08448,1.08311,0.0002988156274146026,,,,,0
3090,2024-07-08 09:30:00,FX:EURUSD,1.08391,1.084,1.08358,1.08369,1093.0,1.08448,1.08313,1.08448,1.08311,0.0003012393148663123,,,,,0
3091,2024-07-08 09:35:00,FX:EURUSD,1.08369,1.08386,1.08352,1.08385,953.0,1.08448,1.08313,1.08448,1.08311,0.0003020145285689862,,,,,0
3092,2024-07-08 09:40:00,FX:EURUSD,1.08385,1.08395,1.08364,1.08365,755.0,1.08448,1.08311,1.08448,1.08311,0.00030217423799760713,,,,,0
3093,2024-07-08 09:45:00,FX:EURUSD,1.08365,1.08386,1.08346,1.0835,893.0,1.08445,1.08311,1.08448,1.08311,0.0003041307532376541,,,,,0
3094,2024-07-08 09:50:00,FX:EURUSD,1.0835,1.0838,1.08333,1.0834,1426.0,1.08431,1.08311,1.08448,1.08311,0.00030744813817290485,,,,,0
3095,2024-07-08 09:55:00,FX:EURUSD,1.0834,1.08348,1.08321,1.08346,1079.0,1.08426,1.08311,1.08448,1.08311,0.00030669917540944664,,,,,0
3096,2024-07-08 10:00:00,FX:EURUSD,1.08346,1.08362,1.08313,1.08314,803.0,1.08407,1.08311,1.08445,1.08311,0.00031036519190125975,,,,,0
3097,2024-07-08 10:05:00,FX:EURUSD,1.08314,1.08343,1.08313,1.08338,782.0,1.084,1.08311,1.08431,1.08311,0.0003101578880632339,,,,,0
3098,2024-07-08 10:10:00,FX:EURUSD,1.08338,1.08338,1.08311,1.08322,911.0,1.08395,1.08311,1.08426,1.08311,0.00030935473030196904,,1.082800645269698,,1.082955322634849,1
3099,2024-07-08 10:15:00,FX:EURUSD,1.08322,1.08343,1.08316,1.08337,799.0,1.08395,1.08311,1.08407,1.08311,0.00030856763569592953,,,,,0
3100,2024-07-08 10:20:00,FX:EURUSD,1.08337,1.08347,1.08329,1.08339,562.0,1.08386,1.08311,1.084,1.08305,0.0003059962829820079,,,,,0
3101,2024-07-08 10:25:00,FX:EURUSD,1.08339,1.08346,1.08321,1.0833,623.0,1.0838,1.08311,1.08395,1.08287,0.0003048763573223694,,,,,0
3102,2024-07-08 10:30:00,FX:EURUSD,1.0833,1.08347,1.08323,1.08325,748.0,1.08362,1.08311,1.08395,1.08286,0.00030357883017592235,,,,,0
3103,2024-07-08 10:35:00,FX:EURUSD,1.08325,1.08333,1.08324,1.0833,443.0,1.08362,1.08311,1.08386,1.08286,0.00029930725357240235,,,,,0
3104,2024-07-08 10:40:00,FX:EURUSD,1.0833,1.08333,1.08324,1.08326,651.0,1.0836,1.08305,1.0838,1.08286,0.00029512110850095277,,,,,0
