,datetime,symbol,open,high,low,close,volume,UTC,GMT,ema_fast,ema_slow,rsi,bulls_power,bears_power,bb_upper,bb_lower,SuperArrowSignal
91,2024-05-01 14:45:00,FX:EURUSD,1.06977,1.07027,1.0689,1.06894,5090.0,2024-05-01 19:45:00,2024-05-01 21:45:00,1.0699847286715274,1.0696824138496925,49.215125621141986,0.002070388332631179,0.0007003883326310856,1.0708307188831092,1.0690772811168905,0
92,2024-05-01 15:00:00,FX:EURUSD,1.06894,1.06947,1.06866,1.0694,3325.0,2024-05-01 20:00:00,2024-05-01 22:00:00,1.0697898191143516,1.0696389655651244,52.093421119788694,0.001223314280371035,0.00041331428037105766,1.0709123423205418,1.0692556576794583,0
93,2024-05-01 15:15:00,FX:EURUSD,1.0694,1.07162,1.06937,1.07145,4598.0,2024-05-01 20:15:00,2024-05-01 22:15:00,1.0703432127429011,1.0699175862474128,62.44213692414247,0.003247694112513244,0.0009976941125131589,1.071204754453463,1.0697592455465368,0
94,2024-05-01 15:30:00,FX:EURUSD,1.07145,1.07207,1.07137,1.07178,3831.0,2024-05-01 20:30:00,2024-05-01 22:30:00,1.0708221418286008,1.0702041114401186,63.814821219308214,0.0035640590492775903,0.0028640590492774454,1.0714743815167285,1.0701916184832714,0
95,2024-05-01 15:45:00,FX:EURUSD,1.07178,1.07229,1.07108,1.0712,2979.0,2024-05-01 20:45:00,2024-05-01 22:45:00,1.0709480945524006,1.0703573250647158,59.63575613034725,0.003678409674796157,0.0024684096747962236,1.071598890717368,1.070375109282632,0
96,2024-05-01 16:00:00,FX:EURUSD,1.0712,1.0712,1.07078,1.07113,116.0,2024-05-01 21:00:00,2024-05-01 23:00:00,1.0710087297016004,1.0704761981316826,59.1259624946983,0.0024896485110785793,0.0020696485110787144,1.0714282232805528,1.0702937767194474,0
97,2024-05-01 16:15:00,FX:EURUSD,1.07113,1.07143,1.07084,1.07104,559.0,2024-05-01 21:15:00,2024-05-01 23:15:00,1.0710191531344004,1.0705629368806544,58.425439018652526,0.002628289745938206,0.0020382897459381155,1.0711527707328756,1.0702152292671243,0
98,2024-05-01 16:30:00,FX:EURUSD,1.07104,1.0712,1.07067,1.07084,1021.0,2024-05-01 21:30:00,2024-05-01 23:30:00,1.0709594354229337,1.0706055619759385,56.79417479569381,0.002318356814724698,0.0017883568147247786,1.0710513368654533,1.0701626631345469,0
99,2024-05-01 16:45:00,FX:EURUSD,1.07084,1.07135,1.0705,1.07111,1920.0,2024-05-01 21:45:00,2024-05-01 23:45:00,1.0710096236152893,1.0706831678257942,58.50059704434423,0.002380970272970906,0.0015309702729708885,1.0711162232779419,1.070215776722058,0
100,2024-05-01 17:00:00,FX:EURUSD,1.07111,1.07207,1.0711,1.07179,886.0,2024-05-01 22:00:00,2024-05-02 00:00:00,1.0712697490768597,1.070853449698749,62.562965824369186,0.0029903439877565496,0.0020203439877564122,1.0713196790896211,1.0704163209103787,0
101,2024-05-01 17:15:00,FX:EURUSD,1.07179,1.0718,1.07152,1.07153,642.0,2024-05-01 22:15:00,2024-05-02 00:15:00,1.0713564993845732,1.0709575343604798,60.108666180016606,0.0026242520666681646,0.0023442520666681066,1.0714514537717477,1.0708025462282527,0
102,2024-05-01 17:30:00,FX:EURUSD,1.07153,1.07179,1.07152,1.07172,475.0,2024-05-01 22:30:00,2024-05-02 00:30:00,1.0714776662563823,1.07107483676656,61.31838292229211,0.002514477475818344,0.0022444774758183517,1.071520376113478,1.071197623886522,0
103,2024-05-01 17:45:00,FX:EURUSD,1.07172,1.07178,1.07161,1.07162,360.0,2024-05-01 22:45:00,2024-05-02 00:45:00,1.0715251108375883,1.071158708033243,60.26899979380082,0.0024125371826491104,0.002242537182649107,1.0715417286939588,1.0712102713060414,0
104,2024-05-01 18:00:00,FX:EURUSD,1.07162,1.07168,1.07139,1.07144,994.0,2024-05-01 23:00:00,2024-05-02 01:00:00,1.0714967405583922,1.0712019837204363,58.309506348750915,0.002231261214701963,0.0019412612147020614,1.0714943121794251,1.0711896878205749,0
105,2024-05-01 18:15:00,FX:EURUSD,1.07144,1.07162,1.07136,1.07142,606.0,2024-05-01 23:15:00,2024-05-02 01:15:00,1.0714711603722615,1.071235524686523,58.080616201957504,0.002093956853341128,0.001833956853341201,1.0715147514510752,1.0712132485489247,0
106,2024-05-01 18:30:00,FX:EURUSD,1.07142,1.0715,1.07119,1.07135,769.0,2024-05-01 23:30:00,2024-05-02 01:30:00,1.0714307735815076,1.0712531362732118,57.222957227846805,0.0019024291336022792,0.0015924291336024687,1.071531742924361,1.071240257075639,0
